P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	0.8067111803110842	0.20991639214670854	0.9407894736842105	6683.0	554.0	761.0	70.0	43.0	849.0	61.0	39.0	204.0	570.0	43.0	61.0	22.0	34.0	6.0
1	3	2	-12.011033129076134	1.0	0.516245487364621	6683.0	761.0	554.0	70.0	43.0	849.0	204.0	61.0	61.0	570.0	22.0	39.0	43.0	34.0	6.0
2	1	3	-0.7559391479838131	0.7751572268161088	1.072	6683.0	554.0	849.0	61.0	39.0	761.0	70.0	43.0	204.0	570.0	43.0	61.0	34.0	22.0	6.0
1	2	4	0.6064870986478635	0.2720956231520484	0.9527027027027027	6686.0	551.0	756.0	73.0	45.0	849.0	66.0	34.0	207.0	564.0	46.0	59.0	22.0	36.0	6.0
1	4	2	-11.609895888401962	1.0	0.5127272727272727	6686.0	756.0	551.0	73.0	45.0	849.0	207.0	59.0	66.0	564.0	22.0	34.0	46.0	36.0	6.0
2	1	4	-0.5763778100625087	0.717820118964797	1.0551181102362204	6686.0	551.0	849.0	66.0	34.0	756.0	73.0	45.0	207.0	564.0	46.0	59.0	36.0	22.0	6.0
1	2	5	-0.9001837543779544	0.8159887940879902	1.0916666666666666	6684.0	553.0	763.0	62.0	49.0	843.0	73.0	33.0	204.0	554.0	59.0	58.0	22.0	37.0	6.0
1	5	2	-11.62055392015177	1.0	0.47985347985347987	6684.0	763.0	553.0	62.0	49.0	843.0	204.0	58.0	73.0	554.0	22.0	33.0	59.0	37.0	6.0
2	1	5	0.9757717032188513	0.16458880554794697	0.9281045751633987	6684.0	553.0	843.0	73.0	33.0	763.0	62.0	49.0	204.0	554.0	59.0	58.0	37.0	22.0	6.0
1	2	6	-0.16421999431690087	0.565221023881749	1.0148148148148148	6713.0	524.0	759.0	72.0	43.0	836.0	74.0	39.0	211.0	556.0	50.0	60.0	21.0	37.0	5.0
1	6	2	-11.413289605024582	1.0	0.4963768115942029	6713.0	759.0	524.0	72.0	43.0	836.0	211.0	60.0	74.0	556.0	21.0	39.0	50.0	37.0	5.0
