P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-99999.9	1.0	-0.01718213058419244	73679.0	4448.0	4289.0	1569.0	219.0	8036.0	385.0	237.0	365.0	5674.0	199.0	253.0	198.0	435.0	14.0
1	3	2	0.7359580271539199	0.23087805191477095	0.016339869281045753	73679.0	4289.0	4448.0	1569.0	219.0	8036.0	365.0	253.0	385.0	5674.0	198.0	237.0	199.0	435.0	14.0
2	1	3	-43.56871520751205	1.0	0.5041876046901171	73679.0	4448.0	8036.0	385.0	237.0	4289.0	1569.0	219.0	365.0	5674.0	199.0	253.0	435.0	198.0	14.0
1	2	4	-99999.9	1.0	-0.013710368466152527	73673.0	4454.0	4292.0	1574.0	211.0	8025.0	391.0	242.0	375.0	5669.0	194.0	251.0	197.0	435.0	17.0
1	4	2	0.5817461035481849	0.28036881510112277	0.01316872427983539	73673.0	4292.0	4454.0	1574.0	211.0	8025.0	375.0	251.0	391.0	5669.0	197.0	242.0	194.0	435.0	17.0
2	1	4	-43.01285253109394	1.0	0.5033585222502099	73673.0	4454.0	8025.0	391.0	242.0	4292.0	1574.0	211.0	375.0	5669.0	194.0	251.0	435.0	197.0	17.0
1	2	5	-99999.9	1.0	-0.02899824253075571	73739.0	4388.0	4291.0	1574.0	212.0	8004.0	403.0	251.0	370.0	5672.0	196.0	256.0	201.0	430.0	13.0
1	5	2	1.2015697471491245	0.11476519925503847	0.02667744543249798	73739.0	4291.0	4388.0	1574.0	212.0	8004.0	370.0	256.0	403.0	5672.0	201.0	251.0	196.0	430.0	13.0
2	1	5	-42.63752042156439	1.0	0.5069473684210526	73739.0	4388.0	8004.0	403.0	251.0	4291.0	1574.0	212.0	370.0	5672.0	196.0	256.0	430.0	201.0	13.0
1	2	6	-99999.9	1.0	-0.019247594050743656	73720.0	4407.0	4292.0	1572.0	213.0	7984.0	407.0	267.0	385.0	5644.0	209.0	254.0	195.0	438.0	13.0
1	6	2	0.7884853077316563	0.2152063822322775	0.018196856906534324	73720.0	4292.0	4407.0	1572.0	213.0	7984.0	385.0	254.0	407.0	5644.0	195.0	267.0	209.0	438.0	13.0
2	1	6	-41.753881068517224	1.0	0.5046768707482994	73720.0	4407.0	7984.0	407.0	267.0	4292.0	1572.0	213.0	385.0	5644.0	209.0	254.0	438.0	195.0	13.0
1	2	7	0.8481081077440993	0.19818883622341454	0.019950124688279305	73723.0	4404.0	4286.0	1575.0	216.0	8012.0	396.0	250.0	420.0	5618.0	200.0	251.0	203.0	429.0	17.0
1	7	2	-99999.9	1.0	-0.021220159151193633	73723.0	4286.0	4404.0	1575.0	216.0	8012.0	420.0	251.0	396.0	5618.0	203.0	250.0	200.0	429.0	17.0
2	1	7	-40.81520268518482	1.0	0.4948586118251928	73723.0	4404.0	8012.0	396.0	250.0	4286.0	1575.0	216.0	420.0	5618.0	200.0	251.0	429.0	203.0	17.0
1	2	8	-99999.9	1.0	-0.02266782911944202	73741.0	4386.0	4274.0	1585.0	218.0	7993.0	412.0	253.0	386.0	5645.0	207.0	248.0	205.0	437.0	10.0
1	8	2	0.9295892692413853	0.17629187488348141	0.02122448979591837	73741.0	4274.0	4386.0	1585.0	218.0	7993.0	386.0	248.0	412.0	5645.0	205.0	253.0	207.0	437.0	10.0
2	1	8	-41.93877741615946	1.0	0.5054806070826307	73741.0	4386.0	7993.0	412.0	253.0	4274.0	1585.0	218.0	386.0	5645.0	207.0	248.0	437.0	205.0	10.0
1	2	9	0.2320829922351011	0.4082368232626755	0.9874551971326165	73064.0	5063.0	5426.0	464.0	187.0	7907.0	457.0	294.0	1008.0	4997.0	233.0	362.0	224.0	298.0	16.0
1	9	2	-18.036163967984834	1.0	0.5031963470319636	73064.0	5426.0	5063.0	464.0	187.0	7907.0	1008.0	362.0	457.0	4997.0	224.0	294.0	233.0	298.0	16.0
2	1	9	-0.2291345694662341	0.5906177928875982	1.0130353817504656	73064.0	5063.0	7907.0	457.0	294.0	5426.0	464.0	187.0	1008.0	4997.0	233.0	362.0	298.0	224.0	16.0
1	3	4	0.4117864802721423	0.3402480099949772	0.0005091649694501018	77667.0	301.0	298.0	5914.0	24.0	8608.0	25.0	21.0	28.0	6217.0	12.0	15.0	15.0	855.0	0.0
1	4	3	-99999.9	1.0	-0.0005099439061703213	77667.0	298.0	301.0	5914.0	24.0	8608.0	28.0	15.0	25.0	6217.0	15.0	21.0	12.0	855.0	0.0
3	1	4	-807.9250742939391	1.0	0.49987261146496814	77667.0	301.0	8608.0	25.0	21.0	298.0	5914.0	24.0	28.0	6217.0	12.0	15.0	855.0	15.0	0.0
1	3	5	-99999.9	1.0	-0.006262359920896507	75233.0	2735.0	2797.0	3290.0	149.0	8264.0	237.0	153.0	218.0	5923.0	116.0	148.0	116.0	603.0	18.0
1	5	3	0.8931544624597063	0.18588719851652036	0.0061468780329990294	75233.0	2797.0	2735.0	3290.0	149.0	8264.0	218.0	148.0	237.0	5923.0	116.0	153.0	116.0	603.0	18.0
3	1	5	-143.51581967839374	1.0	0.5015510204081632	75233.0	2735.0	8264.0	237.0	153.0	2797.0	3290.0	149.0	218.0	5923.0	116.0	148.0	603.0	116.0	18.0
1	3	6	-99999.9	1.0	-0.0019736842105263154	75214.0	2754.0	2798.0	3289.0	149.0	8237.0	243.0	174.0	237.0	5895.0	125.0	149.0	108.0	610.0	18.0
1	6	3	0.2740950492360334	0.3920058527413868	0.0019620667102681487	75214.0	2798.0	2754.0	3289.0	149.0	8237.0	237.0	149.0	243.0	5895.0	108.0	174.0	125.0	610.0	18.0
3	1	6	-139.14891999549366	1.0	0.5004919645785504	75214.0	2754.0	8237.0	243.0	174.0	2798.0	3289.0	149.0	237.0	5895.0	125.0	149.0	610.0	108.0	18.0
1	3	7	1.7508866244159325	0.0399826785223899	0.01892605633802817	74484.0	3484.0	3525.0	2514.0	197.0	8165.0	285.0	204.0	328.0	5788.0	141.0	190.0	144.0	533.0	18.0
1	7	3	-99999.9	1.0	-0.02006532897806813	74484.0	3525.0	3484.0	2514.0	197.0	8165.0	328.0	190.0	285.0	5788.0	144.0	204.0	141.0	533.0	18.0
3	1	7	-89.01018979007516	1.0	0.49513023782559457	74484.0	3484.0	8165.0	285.0	204.0	3525.0	2514.0	197.0	328.0	5788.0	141.0	190.0	533.0	144.0	18.0
