P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	0.7866121572165451	0.2157544074579314	0.9782783588093322	68753.0	5036.0	6493.0	615.0	286.0	9389.0	588.0	385.0	1804.0	5105.0	324.0	594.0	224.0	367.0	37.0
1	3	2	-34.64006870112856	1.0	0.5056133056133056	68753.0	6493.0	5036.0	615.0	286.0	9389.0	1804.0	594.0	588.0	5105.0	224.0	385.0	324.0	367.0	37.0
2	1	3	-0.7691462622783487	0.7790968219359088	1.0232358003442341	68753.0	5036.0	9389.0	588.0	385.0	6493.0	615.0	286.0	1804.0	5105.0	324.0	594.0	367.0	224.0	37.0
1	2	4	0.46270050191480105	0.32178954792034553	0.9920802534318902	69381.0	4408.0	6635.0	537.0	222.0	9511.0	522.0	329.0	2401.0	4551.0	281.0	636.0	217.0	332.0	37.0
1	4	2	-57.498249037945946	1.0	0.5020037403152552	69381.0	6635.0	4408.0	537.0	222.0	9511.0	2401.0	636.0	522.0	4551.0	217.0	329.0	281.0	332.0	37.0
2	1	4	-0.45900677784416655	0.6768853299219656	1.008112493239589	69381.0	4408.0	9511.0	522.0	329.0	6635.0	537.0	222.0	2401.0	4551.0	281.0	636.0	332.0	217.0	37.0
1	2	5	0.7658582038617425	0.22188027268303534	0.9868490268279853	69351.0	4438.0	6606.0	552.0	236.0	9515.0	527.0	320.0	2403.0	4543.0	287.0	628.0	219.0	338.0	37.0
1	5	2	-56.70414141392339	1.0	0.503353903944191	69351.0	6606.0	4438.0	552.0	236.0	9515.0	2403.0	628.0	527.0	4543.0	219.0	320.0	287.0	338.0	37.0
2	1	5	-0.7556522043433291	0.7750711936072273	1.0136911281489596	69351.0	4438.0	9515.0	527.0	320.0	6606.0	552.0	236.0	2403.0	4543.0	287.0	628.0	338.0	219.0	37.0
1	2	6	-0.39654063547327506	0.6541468309779358	1.0070080862533692	69334.0	4455.0	6628.0	527.0	239.0	9494.0	540.0	328.0	2408.0	4541.0	284.0	640.0	219.0	329.0	34.0
1	6	2	-57.37637964040202	1.0	0.4982662043211523	69334.0	6628.0	4455.0	527.0	239.0	9494.0	2408.0	640.0	540.0	4541.0	219.0	328.0	284.0	329.0	34.0
2	1	6	0.3993002865766758	0.34483602754503806	0.9931362196409715	69334.0	4455.0	9494.0	540.0	328.0	6628.0	527.0	239.0	2408.0	4541.0	284.0	640.0	329.0	219.0	34.0
1	2	7	-0.03037726035415442	0.5121169635548867	1.0005385029617664	69368.0	4421.0	6610.0	541.0	243.0	9486.0	542.0	334.0	2400.0	4553.0	280.0	635.0	218.0	332.0	37.0
1	7	2	-56.471326998370465	1.0	0.4998654829163304	69368.0	6610.0	4421.0	541.0	243.0	9486.0	2400.0	635.0	542.0	4553.0	218.0	334.0	280.0	332.0	37.0
2	1	7	0.030393609794603375	0.4878765169552036	0.9994623655913979	69368.0	4421.0	9486.0	542.0	334.0	6610.0	541.0	243.0	2400.0	4553.0	280.0	635.0	332.0	218.0	37.0
1	2	8	0.6071952618137523	0.271860617657704	0.9894235854045479	69273.0	4516.0	6593.0	558.0	243.0	9505.0	538.0	319.0	2409.0	4517.0	307.0	646.0	212.0	331.0	33.0
1	8	2	-56.195921480862864	1.0	0.5026867275658249	69273.0	6593.0	4516.0	558.0	243.0	9505.0	2409.0	646.0	538.0	4517.0	212.0	319.0	307.0	331.0	33.0
2	1	8	-0.6007046657494685	0.725981692813331	1.0109229929000547	69273.0	4516.0	9505.0	538.0	319.0	6593.0	558.0	243.0	2409.0	4517.0	307.0	646.0	331.0	212.0	33.0
1	2	9	0.7616351373069412	0.22313883212563268	0.9868559411146162	69181.0	4608.0	6603.0	558.0	233.0	9520.0	533.0	309.0	2410.0	4506.0	317.0	642.0	216.0	327.0	37.0
1	9	2	-56.42193097169817	1.0	0.5033521051220167	69181.0	6603.0	4608.0	558.0	233.0	9520.0	2410.0	642.0	533.0	4506.0	216.0	309.0	317.0	327.0	37.0
2	1	9	-0.7514908227450481	0.7738214068615566	1.0136836343732896	69181.0	4608.0	9520.0	533.0	309.0	6603.0	558.0	233.0	2410.0	4506.0	317.0	642.0	327.0	216.0	37.0
1	2	10	0.9256261376227076	0.17732013315235917	0.9844236760124611	69222.0	4567.0	6608.0	548.0	238.0	9534.0	518.0	310.0	2414.0	4515.0	304.0	644.0	215.0	326.0	37.0
1	10	2	-57.57394576013243	1.0	0.5039872408293461	69222.0	6608.0	4567.0	548.0	238.0	9534.0	2414.0	644.0	518.0	4515.0	215.0	310.0	304.0	326.0	37.0
2	1	10	-0.910980154432475	0.818847109913032	1.0163398692810457	69222.0	4567.0	9534.0	518.0	310.0	6608.0	548.0	238.0	2414.0	4515.0	304.0	644.0	326.0	215.0	37.0
1	2	11	0.4882952187650493	0.31267037867804537	0.9940851735015773	69816.0	3973.0	6697.0	482.0	215.0	9617.0	467.0	278.0	2988.0	3939.0	306.0	716.0	192.0	293.0	21.0
