P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	0.7099647765404787	0.23886292029564538	0.048458149779735685	22551.0	1310.0	1202.0	336.0	44.0	2402.0	120.0	93.0	131.0	1543.0	52.0	72.0	38.0	100.0	6.0
1	3	2	-99999.9	1.0	-0.05670103092783505	22551.0	1202.0	1310.0	336.0	44.0	2402.0	131.0	72.0	120.0	1543.0	38.0	93.0	52.0	100.0	6.0
2	1	3	-13.231161744618	1.0	0.48693586698337293	22551.0	1310.0	2402.0	120.0	93.0	1202.0	336.0	44.0	131.0	1543.0	52.0	72.0	100.0	38.0	6.0
1	2	4	1.7980355360258125	0.03608563633999162	0.11666666666666667	22612.0	1249.0	1198.0	331.0	53.0	2430.0	119.0	66.0	147.0	1540.0	39.0	72.0	41.0	96.0	7.0
1	4	2	-99999.9	1.0	-0.1794871794871795	22612.0	1198.0	1249.0	331.0	53.0	2430.0	147.0	72.0	119.0	1540.0	41.0	66.0	39.0	96.0	7.0
2	1	4	-11.815662093883903	1.0	0.46464646464646464	22612.0	1249.0	2430.0	119.0	66.0	1198.0	331.0	53.0	147.0	1540.0	39.0	72.0	96.0	41.0	7.0
1	2	5	-1.1367064192906902	0.87216942881782	1.4313725490196079	22464.0	1397.0	1417.0	118.0	47.0	2386.0	140.0	89.0	213.0	1453.0	60.0	92.0	45.0	74.0	5.0
1	5	2	-4.9085049923916175	0.9999995404706563	0.4345238095238095	22464.0	1417.0	1397.0	118.0	47.0	2386.0	213.0	92.0	140.0	1453.0	45.0	89.0	60.0	74.0	5.0
2	1	5	1.479275477159117	0.06953338761126715	0.811965811965812	22464.0	1397.0	2386.0	140.0	89.0	1417.0	118.0	47.0	213.0	1453.0	60.0	92.0	74.0	45.0	5.0
1	2	6	-0.5626893522365808	0.7131768148591708	1.0188679245283019	22699.0	1162.0	1442.0	95.0	45.0	2442.0	103.0	70.0	535.0	1138.0	53.0	116.0	31.0	66.0	3.0
1	6	2	-30.94791437301191	1.0	0.4954128440366972	22699.0	1442.0	1162.0	95.0	45.0	2442.0	535.0	116.0	103.0	1138.0	31.0	70.0	53.0	66.0	3.0
2	1	6	0.573109525426147	0.28328523160927666	0.9821428571428571	22699.0	1162.0	2442.0	103.0	70.0	1442.0	95.0	45.0	535.0	1138.0	53.0	116.0	66.0	31.0	3.0
1	2	7	-1.8838324545837848	0.9702062433650134	1.0316804407713498	23087.0	774.0	1498.0	60.0	24.0	2487.0	83.0	45.0	832.0	854.0	40.0	149.0	24.0	39.0	4.0
1	7	2	-63.231245866899265	1.0	0.4924391847468771	23087.0	1498.0	774.0	60.0	24.0	2487.0	832.0	149.0	83.0	854.0	24.0	45.0	40.0	39.0	4.0
2	1	7	1.9416804471811506	0.026087830115484545	0.9710691823899371	23087.0	774.0	2487.0	83.0	45.0	1498.0	60.0	24.0	832.0	854.0	40.0	149.0	39.0	24.0	4.0
1	2	8	-2.100036059303854	0.9821372278540881	1.0364656381486677	23050.0	811.0	1498.0	60.0	24.0	2464.0	86.0	65.0	825.0	850.0	51.0	149.0	23.0	41.0	3.0
1	8	2	-61.78952251413264	1.0	0.49135638297872336	23050.0	1498.0	811.0	60.0	24.0	2464.0	825.0	149.0	86.0	850.0	23.0	65.0	51.0	41.0	3.0
2	1	8	2.173920954489105	0.014855483600980435	0.9671302149178256	23050.0	811.0	2464.0	86.0	65.0	1498.0	60.0	24.0	825.0	850.0	51.0	149.0	41.0	23.0	3.0
1	2	9	-0.9843445450493599	0.8375269290164477	1.0148148148148148	23137.0	724.0	1490.0	67.0	25.0	2489.0	79.0	47.0	901.0	787.0	38.0	151.0	21.0	40.0	4.0
1	9	2	-68.41194588093046	1.0	0.4963768115942029	23137.0	1490.0	724.0	67.0	25.0	2489.0	901.0	151.0	79.0	787.0	21.0	47.0	38.0	40.0	4.0
2	1	9	0.9987145384077447	0.1589665073252412	0.9858156028368794	23137.0	724.0	2489.0	79.0	47.0	1490.0	67.0	25.0	901.0	787.0	38.0	151.0	40.0	21.0	4.0
1	3	4	0.9970749937406141	0.15936406369130873	0.039660056657223795	22603.0	1150.0	1207.0	434.0	49.0	2451.0	95.0	59.0	109.0	1552.0	40.0	89.0	53.0	106.0	3.0
1	4	3	-99999.9	1.0	-0.04501607717041801	22603.0	1207.0	1150.0	434.0	49.0	2451.0	109.0	89.0	95.0	1552.0	53.0	59.0	40.0	106.0	3.0
3	1	4	-23.146383783264266	1.0	0.4894578313253012	22603.0	1150.0	2451.0	95.0	59.0	1207.0	434.0	49.0	109.0	1552.0	40.0	89.0	106.0	53.0	3.0
1	3	5	-0.06388508447423194	0.5254692052467486	1.0161290322580645	22361.0	1392.0	1520.0	120.0	50.0	2395.0	121.0	89.0	184.0	1458.0	59.0	112.0	59.0	76.0	4.0
1	5	3	-4.088645406350871	0.9999782934447929	0.49606299212598426	22361.0	1520.0	1392.0	120.0	50.0	2395.0	184.0	112.0	121.0	1458.0	59.0	89.0	59.0	76.0	4.0
3	1	5	0.06489913343414039	0.4741270856059169	0.9846153846153847	22361.0	1392.0	2395.0	121.0	89.0	1520.0	120.0	50.0	184.0	1458.0	59.0	112.0	76.0	59.0	4.0
1	3	6	0.23013924102343694	0.4089918315156654	0.9928909952606635	22576.0	1177.0	1565.0	87.0	38.0	2459.0	84.0	62.0	503.0	1144.0	54.0	131.0	44.0	72.0	4.0
1	6	3	-31.912641421916632	1.0	0.5017964071856288	22576.0	1565.0	1177.0	87.0	38.0	2459.0	503.0	131.0	84.0	1144.0	44.0	62.0	54.0	72.0	4.0
3	1	6	-0.22849146602804238	0.5903678611500147	1.0072639225181599	22576.0	1177.0	2459.0	84.0	62.0	1565.0	87.0	38.0	503.0	1144.0	54.0	131.0	72.0	44.0	4.0
1	3	7	-0.6670294834964973	0.7476234149881296	1.0110344827586206	22995.0	758.0	1590.0	67.0	33.0	2489.0	75.0	41.0	808.0	853.0	40.0	171.0	33.0	45.0	2.0
1	7	3	-61.783605908863116	1.0	0.4972862957937585	22995.0	1590.0	758.0	67.0	33.0	2489.0	808.0	171.0	75.0	853.0	33.0	41.0	40.0	45.0	2.0
3	1	7	0.6743094778593512	0.25005722330233193	0.9893190921228304	22995.0	758.0	2489.0	75.0	41.0	1590.0	67.0	33.0	808.0	853.0	40.0	171.0	45.0	33.0	2.0
1	3	8	-0.6533557906040086	0.7432365965668369	1.011142061281337	22950.0	803.0	1598.0	70.0	22.0	2468.0	78.0	59.0	804.0	848.0	49.0	166.0	33.0	47.0	5.0
1	8	3	-59.94539378791776	1.0	0.49726027397260275	22950.0	1598.0	803.0	70.0	22.0	2468.0	804.0	166.0	78.0	848.0	33.0	59.0	49.0	47.0	5.0
3	1	8	0.6605553034481301	0.25444870619672	0.9892183288409704	22950.0	803.0	2468.0	78.0	59.0	1598.0	70.0	22.0	804.0	848.0	49.0	166.0	47.0	33.0	5.0
1	3	9	-0.9679419367901861	0.8334633184053303	1.01375	23014.0	739.0	1613.0	58.0	19.0	2490.0	69.0	46.0	880.0	787.0	34.0	171.0	31.0	47.0	2.0
1	9	3	-72.3316610946848	1.0	0.49663196570728724	23014.0	1613.0	739.0	58.0	19.0	2490.0	880.0	171.0	69.0	787.0	31.0	46.0	34.0	47.0	2.0
3	1	9	0.9810706190401147	0.16327896151335675	0.9867947178871549	23014.0	739.0	2490.0	69.0	46.0	1613.0	58.0	19.0	880.0	787.0	34.0	171.0	47.0	31.0	2.0
1	4	5	-0.7275920128025749	0.7665683835866062	1.4242424242424243	22433.0	1377.0	1448.0	123.0	62.0	2424.0	137.0	88.0	184.0	1453.0	63.0	83.0	48.0	75.0	2.0
1	5	4	-3.17022234149693	0.9992383227718831	0.4351851851851852	22433.0	1448.0	1377.0	123.0	62.0	2424.0	184.0	83.0	137.0	1453.0	48.0	88.0	63.0	75.0	2.0
4	1	5	0.9443215485310017	0.172502666724613	0.8133333333333334	22433.0	1377.0	2424.0	137.0	88.0	1448.0	123.0	62.0	184.0	1453.0	63.0	83.0	75.0	48.0	2.0
1	4	6	-0.23120094276532854	0.5914206056726454	1.0073349633251834	22627.0	1183.0	1514.0	82.0	37.0	2495.0	85.0	69.0	497.0	1151.0	52.0	101.0	36.0	65.0	6.0
1	6	4	-31.98279708253719	1.0	0.49818621523579204	22627.0	1514.0	1183.0	82.0	37.0	2495.0	497.0	101.0	85.0	1151.0	36.0	69.0	52.0	65.0	6.0
4	1	6	0.2328844447757557	0.407925615287537	0.992822966507177	22627.0	1183.0	2495.0	85.0	69.0	1514.0	82.0	37.0	497.0	1151.0	52.0	101.0	65.0	36.0	6.0
1	4	7	-1.1608651576434184	0.8771515711478048	1.0196905766526019	23040.0	770.0	1545.0	64.0	24.0	2529.0	78.0	42.0	803.0	858.0	39.0	136.0	25.0	40.0	7.0
1	7	4	-61.27709653560612	1.0	0.49521857923497264	23040.0	1545.0	770.0	64.0	24.0	2529.0	803.0	136.0	78.0	858.0	25.0	42.0	39.0	40.0	7.0
4	1	7	1.183281864135843	0.11834879152836375	0.9814077025232404	23040.0	770.0	2529.0	78.0	42.0	1545.0	64.0	24.0	803.0	858.0	39.0	136.0	40.0	25.0	7.0
1	4	8	-1.7466716717232074	0.9596528876263428	1.0302158273381294	23010.0	800.0	1538.0	59.0	36.0	2503.0	80.0	66.0	796.0	854.0	50.0	139.0	25.0	40.0	4.0
1	8	4	-61.29985819333348	1.0	0.4927735719201652	23010.0	1538.0	800.0	59.0	36.0	2503.0	796.0	139.0	80.0	854.0	25.0	66.0	50.0	40.0	4.0
