P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	0.24181134614562738	0.4044632245763582	0.00330169211721007	25986.0	2961.0	2783.0	2960.0	446.0	5820.0	545.0	383.0	553.0	5446.0	332.0	329.0	300.0	1089.0	67.0
1	3	2	-99999.9	1.0	-0.003334722801167153	25986.0	2783.0	2961.0	2960.0	446.0	5820.0	553.0	329.0	545.0	5446.0	300.0	383.0	332.0	1089.0	67.0
2	1	3	-72.75498877156545	1.0	0.4991704686851929	25986.0	2961.0	5820.0	545.0	383.0	2783.0	2960.0	446.0	553.0	5446.0	332.0	329.0	1089.0	300.0	67.0
1	2	4	-99999.9	1.0	-0.006345177664974619	26175.0	2772.0	2835.0	2946.0	408.0	5833.0	567.0	348.0	552.0	5441.0	338.0	337.0	304.0	1075.0	69.0
1	4	2	0.44975551875003705	0.3264433927544781	0.0062266500622664995	26175.0	2835.0	2772.0	2946.0	408.0	5833.0	552.0	337.0	567.0	5441.0	304.0	348.0	338.0	1075.0	69.0
2	1	4	-71.33122527375593	1.0	0.5015713387806411	26175.0	2772.0	5833.0	567.0	348.0	2835.0	2946.0	408.0	552.0	5441.0	338.0	337.0	1075.0	304.0	69.0
1	2	5	-99999.9	1.0	-0.0029436501261564337	26156.0	2791.0	2825.0	2957.0	407.0	5846.0	572.0	330.0	565.0	5457.0	309.0	340.0	319.0	1061.0	65.0
1	5	2	0.20788607806283052	0.4176589904804857	0.0029178824510212586	26156.0	2825.0	2791.0	2957.0	407.0	5846.0	565.0	340.0	572.0	5457.0	319.0	330.0	309.0	1061.0	65.0
2	1	5	-70.82975659712092	1.0	0.5007326774126021	26156.0	2791.0	5846.0	572.0	330.0	2825.0	2957.0	407.0	565.0	5457.0	309.0	340.0	1061.0	319.0	65.0
1	2	6	1.0927759725334336	0.13724612897848254	0.01533360961458765	26119.0	2828.0	2807.0	2939.0	443.0	5839.0	563.0	346.0	600.0	5407.0	324.0	339.0	306.0	1083.0	57.0
