P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	0.13945559874027638	0.44454504352524216	0.9781818181818182	23642.0	4629.0	4744.0	949.0	562.0	5628.0	943.0	611.0	1212.0	4524.0	568.0	691.0	552.0	639.0	106.0
1	3	2	-6.112803744782187	0.9999999995086291	0.5056390977443609	23642.0	4744.0	4629.0	949.0	562.0	5628.0	1212.0	691.0	943.0	4524.0	552.0	611.0	568.0	639.0	106.0
2	1	3	-0.136345064939378	0.5542257793078083	1.0233463035019454	23642.0	4629.0	5628.0	943.0	611.0	4744.0	949.0	562.0	1212.0	4524.0	568.0	691.0	639.0	552.0	106.0
1	2	4	-0.6797531901948909	0.751669691949065	1.1545893719806763	23690.0	4581.0	4727.0	942.0	586.0	5583.0	974.0	625.0	1213.0	4500.0	591.0	686.0	558.0	655.0	89.0
1	4	2	-5.756659829462995	0.9999999956973592	0.46862745098039216	23690.0	4727.0	4581.0	942.0	586.0	5583.0	1213.0	686.0	974.0	4500.0	558.0	625.0	591.0	655.0	89.0
2	1	4	0.7707661696352107	0.22042270609942993	0.8943894389438944	23690.0	4581.0	5583.0	974.0	625.0	4727.0	942.0	586.0	1213.0	4500.0	591.0	686.0	655.0	558.0	89.0
1	2	5	-0.49526987707581116	0.6897951832900091	1.1084905660377358	23707.0	4564.0	4723.0	960.0	572.0	5589.0	983.0	610.0	1218.0	4509.0	577.0	697.0	536.0	652.0	103.0
1	5	2	-5.55563601241564	0.9999999861341933	0.47667342799188644	23707.0	4723.0	4564.0	960.0	572.0	5589.0	1218.0	697.0	983.0	4509.0	536.0	610.0	577.0	652.0	103.0
2	1	5	0.5437430990874861	0.2933091108103192	0.9181494661921709	23707.0	4564.0	5589.0	983.0	610.0	4723.0	960.0	572.0	1218.0	4509.0	577.0	697.0	652.0	536.0	103.0
1	2	6	-0.43998619804736316	0.6700264175766867	1.0851063829787233	23706.0	4565.0	4720.0	941.0	594.0	5599.0	961.0	622.0	1216.0	4525.0	563.0	691.0	555.0	642.0	100.0
1	6	2	-6.04981022315123	0.9999999992722299	0.4811320754716981	23706.0	4720.0	4565.0	941.0	594.0	5599.0	1216.0	691.0	961.0	4525.0	555.0	622.0	563.0	642.0	100.0
