P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-99999.9	1.0	-0.03584229390681004	26837.0	2936.0	2935.0	1222.0	275.0	3354.0	644.0	239.0	624.0	8889.0	538.0	229.0	531.0	695.0	52.0
1	3	2	0.570631991612795	0.28412452756501216	0.032362459546925564	26837.0	2935.0	2936.0	1222.0	275.0	3354.0	624.0	229.0	644.0	8889.0	531.0	239.0	538.0	695.0	52.0
2	1	3	-16.491264557609803	1.0	0.5085034013605443	26837.0	2936.0	3354.0	644.0	239.0	2935.0	1222.0	275.0	624.0	8889.0	538.0	229.0	695.0	531.0	52.0
1	2	4	1.0021734145347323	0.1581299334837456	0.06194690265486725	26902.0	2871.0	3016.0	1160.0	256.0	3372.0	630.0	235.0	665.0	8832.0	554.0	210.0	546.0	691.0	60.0
1	4	2	-99999.9	1.0	-0.07608695652173914	26902.0	3016.0	2871.0	1160.0	256.0	3372.0	665.0	210.0	630.0	8832.0	546.0	235.0	554.0	691.0	60.0
2	1	4	-14.173595434134091	1.0	0.48292682926829267	26902.0	2871.0	3372.0	630.0	235.0	3016.0	1160.0	256.0	665.0	8832.0	554.0	210.0	691.0	546.0	60.0
1	2	5	0.6255412662917196	0.26580788040022363	0.039711191335740074	26901.0	2872.0	3010.0	1164.0	258.0	3361.0	632.0	244.0	654.0	8855.0	542.0	214.0	543.0	690.0	60.0
1	5	2	-99999.9	1.0	-0.04508196721311475	26901.0	3010.0	2872.0	1164.0	258.0	3361.0	654.0	214.0	632.0	8855.0	543.0	244.0	542.0	690.0	60.0
2	1	5	-14.501183900398976	1.0	0.4894433781190019	26901.0	2872.0	3361.0	632.0	244.0	3010.0	1164.0	258.0	654.0	8855.0	542.0	214.0	690.0	543.0	60.0
1	2	6	1.3743972512410898	0.08465925382199069	0.9693251533742331	24857.0	4916.0	3317.0	706.0	409.0	3188.0	656.0	393.0	2236.0	6779.0	1036.0	437.0	507.0	470.0	93.0
1	6	2	-42.05655588797731	1.0	0.5080385852090032	24857.0	3317.0	4916.0	706.0	409.0	3188.0	2236.0	437.0	656.0	6779.0	507.0	393.0	1036.0	470.0	93.0
2	1	6	-1.330903667341055	0.9083895794979638	1.0337837837837838	24857.0	4916.0	3188.0	656.0	393.0	3317.0	706.0	409.0	2236.0	6779.0	1036.0	437.0	470.0	507.0	93.0
1	2	7	0.7078696580247046	0.23951303255480993	0.9840490797546012	24810.0	4963.0	3310.0	698.0	424.0	3175.0	672.0	390.0	2276.0	6709.0	1066.0	437.0	513.0	457.0	100.0
1	7	2	-42.96224309088403	1.0	0.5040854808296668	24810.0	3310.0	4963.0	698.0	424.0	3175.0	2276.0	437.0	672.0	6709.0	513.0	390.0	1066.0	457.0	100.0
2	1	7	-0.6963954615729328	0.7569094664837361	1.0167525773195876	24810.0	4963.0	3175.0	672.0	390.0	3310.0	698.0	424.0	2276.0	6709.0	1066.0	437.0	457.0	513.0	100.0
1	2	8	1.9569860421927905	0.025174485731172425	0.9566787003610109	24796.0	4977.0	3265.0	740.0	427.0	3195.0	668.0	374.0	2258.0	6734.0	1059.0	431.0	511.0	462.0	103.0
1	8	2	-41.25978905623133	1.0	0.5115830115830117	24796.0	3265.0	4977.0	740.0	427.0	3195.0	2258.0	431.0	668.0	6734.0	511.0	374.0	1059.0	462.0	103.0
2	1	8	-1.8683678063199096	0.969144652098284	1.049792531120332	24796.0	4977.0	3195.0	668.0	374.0	3265.0	740.0	427.0	2258.0	6734.0	1059.0	431.0	462.0	511.0	103.0
1	2	9	2.239745255600384	0.012553692108458359	0.951393005334914	24805.0	4968.0	3267.0	741.0	424.0	3212.0	659.0	366.0	2264.0	6725.0	1062.0	441.0	511.0	459.0	96.0
1	9	2	-41.59917102779736	1.0	0.5131074168797953	24805.0	3267.0	4968.0	741.0	424.0	3212.0	2264.0	441.0	659.0	6725.0	511.0	366.0	1062.0	459.0	96.0
2	1	9	-2.12531590297781	0.9832199283697449	1.0569049271339348	24805.0	4968.0	3212.0	659.0	366.0	3267.0	741.0	424.0	2264.0	6725.0	1062.0	441.0	459.0	511.0	96.0
1	2	10	0.1599696681331115	0.436452475482922	0.9962025316455696	24964.0	4809.0	3315.0	709.0	408.0	3158.0	703.0	376.0	2277.0	6748.0	1026.0	436.0	501.0	481.0	89.0
1	10	2	-41.80540660545304	1.0	0.5009548058561426	24964.0	3315.0	4809.0	709.0	408.0	3158.0	2277.0	436.0	703.0	6748.0	501.0	376.0	1026.0	481.0	89.0
2	1	10	-0.15935987270185442	0.5633073330621259	1.0038412291933418	24964.0	4809.0	3158.0	703.0	376.0	3315.0	709.0	408.0	2277.0	6748.0	1026.0	436.0	481.0	501.0	89.0
1	2	11	0.13302937636740386	0.4470850419253505	0.9968612680477087	24909.0	4864.0	3330.0	711.0	391.0	3148.0	706.0	383.0	2294.0	6715.0	1042.0	445.0	501.0	470.0	91.0
1	11	2	-42.11710055792034	1.0	0.5007883948281299	24909.0	3330.0	4864.0	711.0	391.0	3148.0	2294.0	445.0	706.0	6715.0	501.0	383.0	1042.0	470.0	91.0
2	1	11	-0.13261051812947125	0.5527493256106419	1.003168567807351	24909.0	4864.0	3148.0	706.0	383.0	3330.0	711.0	391.0	2294.0	6715.0	1042.0	445.0	470.0	501.0	91.0
1	2	12	0.4034555272726395	0.3433066202904089	0.9905956112852664	24878.0	4895.0	3325.0	705.0	402.0	3139.0	690.0	408.0	2270.0	6735.0	1046.0	439.0	524.0	453.0	91.0
1	12	2	-42.09386001211206	1.0	0.5023847376788553	24878.0	3325.0	4895.0	705.0	402.0	3139.0	2270.0	439.0	690.0	6735.0	524.0	408.0	1046.0	453.0	91.0
2	1	12	-0.39962525327954485	0.6552836738247438	1.0096774193548388	24878.0	4895.0	3139.0	690.0	408.0	3325.0	705.0	402.0	2270.0	6735.0	1046.0	439.0	453.0	524.0	91.0
1	2	13	0.32328849222804285	0.3732384528720962	0.9924385633270322	24863.0	4910.0	3325.0	700.0	407.0	3144.0	688.0	405.0	2263.0	6757.0	1031.0	435.0	517.0	461.0	94.0
1	13	2	-42.10832611270246	1.0	0.5019120458891013	24863.0	3325.0	4910.0	700.0	407.0	3144.0	2263.0	435.0	688.0	6757.0	517.0	405.0	1031.0	461.0	94.0
2	1	13	-0.32082534181106726	0.6258285543095412	1.0077369439071566	24863.0	4910.0	3144.0	688.0	405.0	3325.0	700.0	407.0	2263.0	6757.0	1031.0	435.0	461.0	517.0	94.0
1	2	14	1.2652914820029368	0.10288349823650655	0.9836705715299965	24432.0	5341.0	3311.0	694.0	427.0	3178.0	648.0	411.0	3419.0	5404.0	1228.0	617.0	399.0	384.0	107.0
1	14	2	-74.9547671403913	1.0	0.5041848617176128	24432.0	3311.0	5341.0	694.0	427.0	3178.0	3419.0	617.0	648.0	5404.0	399.0	411.0	1228.0	384.0	107.0
2	1	14	-1.2442870041349703	0.8933029554954354	1.017170586039567	24432.0	5341.0	3178.0	648.0	411.0	3311.0	694.0	427.0	3419.0	5404.0	1228.0	617.0	384.0	399.0	107.0
1	3	4	1.1126741072007504	0.13292425771962268	0.05053191489361702	27029.0	2743.0	2889.0	1307.0	237.0	3396.0	593.0	218.0	631.0	8912.0	521.0	220.0	503.0	739.0	62.0
1	4	3	-99999.9	1.0	-0.05956112852664577	27029.0	2889.0	2743.0	1307.0	237.0	3396.0	631.0	220.0	593.0	8912.0	503.0	218.0	521.0	739.0	62.0
3	1	4	-19.79388674915019	1.0	0.48633093525179855	27029.0	2743.0	3396.0	593.0	218.0	2889.0	1307.0	237.0	631.0	8912.0	521.0	220.0	739.0	503.0	62.0
1	3	5	0.5788103850173083	0.28135852170348574	0.027137042062415195	27029.0	2743.0	2882.0	1320.0	231.0	3378.0	603.0	226.0	623.0	8929.0	512.0	228.0	498.0	738.0	60.0
1	5	3	-99999.9	1.0	-0.029542097488921712	27029.0	2882.0	2743.0	1320.0	231.0	3378.0	623.0	228.0	603.0	8929.0	498.0	226.0	512.0	738.0	60.0
3	1	5	-20.171541917853137	1.0	0.4929278642149929	27029.0	2743.0	3378.0	603.0	226.0	2882.0	1320.0	231.0	623.0	8929.0	512.0	228.0	738.0	498.0	60.0
1	3	6	1.794287371706518	0.03638360510159122	0.9596823457544288	24868.0	4904.0	3306.0	735.0	392.0	3177.0	669.0	361.0	2240.0	6763.0	1061.0	444.0	510.0	479.0	91.0
1	6	3	-40.91518930936834	1.0	0.5107282184655396	24868.0	3306.0	4904.0	735.0	392.0	3177.0	2240.0	444.0	669.0	6763.0	510.0	361.0	1061.0	479.0	91.0
3	1	6	-1.7189067437417629	0.9571843573391557	1.0458651841556637	24868.0	4904.0	3177.0	669.0	361.0	3306.0	735.0	392.0	2240.0	6763.0	1061.0	444.0	479.0	510.0	91.0
1	3	7	2.664880315209706	0.0038508308093103683	0.9426229508196722	24828.0	4944.0	3292.0	760.0	381.0	3173.0	662.0	372.0	2272.0	6729.0	1063.0	443.0	503.0	468.0	110.0
1	7	3	-41.115296291806914	1.0	0.515695067264574	24828.0	3292.0	4944.0	760.0	381.0	3173.0	2272.0	443.0	662.0	6729.0	503.0	372.0	1063.0	468.0	110.0
3	1	7	-2.502670209066507	0.9938369676359287	1.0693069306930694	24828.0	4944.0	3173.0	662.0	372.0	3292.0	760.0	381.0	2272.0	6729.0	1063.0	443.0	468.0	503.0	110.0
1	3	8	2.6735638247509335	0.00375254539996539	0.941696113074205	24788.0	4984.0	3273.0	771.0	389.0	3169.0	672.0	366.0	2271.0	6724.0	1069.0	444.0	517.0	469.0	94.0
1	8	3	-40.50854279925661	1.0	0.515972894482091	24788.0	3273.0	4984.0	771.0	389.0	3169.0	2271.0	444.0	672.0	6724.0	517.0	366.0	1069.0	469.0	94.0
3	1	8	-2.508033606708193	0.9939297275691015	1.0706638115631693	24788.0	4984.0	3169.0	672.0	366.0	3273.0	771.0	389.0	2271.0	6724.0	1069.0	444.0	469.0	517.0	94.0
1	3	9	2.979469919829601	0.0014438069754805216	0.9361207897793263	24805.0	4967.0	3267.0	775.0	391.0	3183.0	665.0	359.0	2277.0	6716.0	1071.0	457.0	514.0	466.0	87.0
1	9	3	-40.68330745076419	1.0	0.5176621708413617	24805.0	3267.0	4967.0	775.0	391.0	3183.0	2277.0	457.0	665.0	6716.0	514.0	359.0	1071.0	466.0	87.0
3	1	9	-2.776156215622866	0.9972496531704315	1.0790229885057472	24805.0	4967.0	3183.0	665.0	359.0	3267.0	775.0	391.0	2277.0	6716.0	1071.0	457.0	466.0	514.0	87.0
1	3	10	1.4883836499735446	0.06832490595798268	0.9654747225647349	24996.0	4776.0	3283.0	759.0	391.0	3151.0	703.0	353.0	2269.0	6750.0	1045.0	451.0	499.0	475.0	99.0
1	10	3	-40.1332019903581	1.0	0.5091027308192458	24996.0	3283.0	4776.0	759.0	391.0	3151.0	2269.0	451.0	703.0	6750.0	499.0	353.0	1045.0	475.0	99.0
3	1	10	-1.43515920272034	0.9243790850352257	1.0385144429160935	24996.0	4776.0	3151.0	703.0	353.0	3283.0	759.0	391.0	2269.0	6750.0	1045.0	451.0	475.0	499.0	99.0
1	3	11	1.0893210475861919	0.13800620829761745	0.9747847478474785	24935.0	4837.0	3304.0	746.0	383.0	3151.0	705.0	351.0	2290.0	6710.0	1064.0	446.0	507.0	479.0	92.0
1	11	3	-41.02223652373371	1.0	0.5065516139341643	24935.0	3304.0	4837.0	746.0	383.0	3151.0	2290.0	446.0	705.0	6710.0	507.0	351.0	1064.0	479.0	92.0
3	1	11	-1.0611430267968962	0.8556875145465468	1.0272787757817698	24935.0	4837.0	3151.0	705.0	351.0	3304.0	746.0	383.0	2290.0	6710.0	1064.0	446.0	479.0	507.0	92.0
1	3	12	1.3920043032097331	0.08196060356536616	0.9679802955665024	24930.0	4842.0	3273.0	745.0	415.0	3139.0	693.0	375.0	2265.0	6750.0	1049.0	444.0	506.0	479.0	95.0
1	12	3	-40.689356555361414	1.0	0.5084087968952135	24930.0	3273.0	4842.0	745.0	415.0	3139.0	2265.0	444.0	693.0	6750.0	506.0	375.0	1049.0	479.0	95.0
3	1	12	-1.3459583593376556	0.9108419634097656	1.0354223433242506	24930.0	4842.0	3139.0	693.0	375.0	3273.0	745.0	415.0	2265.0	6750.0	1049.0	444.0	479.0	506.0	95.0
1	3	13	1.2312484175662344	0.10911505154405066	0.9714108141702921	24895.0	4877.0	3293.0	740.0	400.0	3139.0	694.0	374.0	2257.0	6770.0	1037.0	446.0	498.0	478.0	102.0
1	13	3	-40.6044315097386	1.0	0.5074675324675324	24895.0	3293.0	4877.0	740.0	400.0	3139.0	2257.0	446.0	694.0	6770.0	498.0	374.0	1037.0	478.0	102.0
3	1	13	-1.1950120597875735	0.8839587766376811	1.0312712440516656	24895.0	4877.0	3139.0	694.0	374.0	3293.0	740.0	400.0	2257.0	6770.0	1037.0	446.0	478.0	498.0	102.0
1	3	14	0.8073657195792409	0.20972784714796067	0.9896317483017518	24422.0	5350.0	3321.0	666.0	446.0	3174.0	637.0	396.0	3405.0	5414.0	1245.0	635.0	400.0	396.0	93.0
1	14	3	-76.25430020439791	1.0	0.502633012529508	24422.0	3321.0	5350.0	666.0	446.0	3174.0	3405.0	635.0	637.0	5414.0	400.0	396.0	1245.0	396.0	93.0
3	1	14	-0.7989070469391406	0.787827903981193	1.01070110701107	24422.0	5350.0	3174.0	637.0	396.0	3321.0	666.0	446.0	3405.0	5414.0	1245.0	635.0	396.0	400.0	93.0
1	4	5	-99999.9	1.0	-0.003573251659009699	29654.0	264.0	257.0	4004.0	26.0	4154.0	72.0	21.0	58.0	9908.0	42.0	17.0	50.0	1460.0	13.0
1	5	4	1.2291146423334363	0.10951448054010604	0.003535353535353536	29654.0	257.0	264.0	4004.0	26.0	4154.0	58.0	17.0	72.0	9908.0	50.0	21.0	42.0	1460.0	13.0
4	1	5	-345.20562668964715	1.0	0.5008885503935008	29654.0	264.0	4154.0	72.0	21.0	257.0	4004.0	26.0	58.0	9908.0	42.0	17.0	1460.0	50.0	13.0
1	4	6	1.0588128679003421	0.14484253746160003	0.9752694990488269	24996.0	4922.0	3178.0	714.0	395.0	3201.0	675.0	371.0	2213.0	6737.0	1058.0	447.0	530.0	466.0	97.0
1	6	4	-40.69642279442601	1.0	0.5064208100098782	24996.0	3178.0	4922.0	714.0	395.0	3201.0	2213.0	447.0	675.0	6737.0	530.0	371.0	1058.0	466.0	97.0
4	1	6	-1.0319639070108015	0.8489554650818186	1.0267123287671234	24996.0	4922.0	3201.0	675.0	371.0	3178.0	714.0	395.0	2213.0	6737.0	1058.0	447.0	466.0	530.0	97.0
1	4	7	1.0502894828186864	0.14679254802478747	0.9757613424487259	24947.0	4971.0	3173.0	725.0	389.0	3177.0	686.0	384.0	2256.0	6686.0	1066.0	455.0	522.0	460.0	103.0
1	7	4	-41.23059482552333	1.0	0.5062882940986778	24947.0	3173.0	4971.0	725.0	389.0	3177.0	2256.0	455.0	686.0	6686.0	522.0	384.0	1066.0	460.0	103.0
4	1	7	-1.024199489296439	0.8471294509490059	1.0261394101876675	24947.0	4971.0	3177.0	686.0	384.0	3173.0	725.0	389.0	2256.0	6686.0	1066.0	455.0	460.0	522.0	103.0
1	4	8	1.1496274781958815	0.12514872436934854	0.973208722741433	24899.0	5019.0	3162.0	739.0	386.0	3178.0	696.0	373.0	2258.0	6681.0	1069.0	448.0	536.0	460.0	96.0
1	8	4	-40.611259055338266	1.0	0.5069782538136968	24899.0	3162.0	5019.0	739.0	386.0	3178.0	2258.0	448.0	696.0	6681.0	536.0	373.0	1069.0	460.0	96.0
4	1	8	-1.1179796026757645	0.8682120983301632	1.0291327913279134	24899.0	5019.0	3178.0	696.0	373.0	3162.0	739.0	386.0	2258.0	6681.0	1069.0	448.0	460.0	536.0	96.0
1	4	9	1.432646887773769	0.07597943492226333	0.9673444239063462	24909.0	5009.0	3163.0	732.0	392.0	3200.0	679.0	368.0	2249.0	6687.0	1072.0	468.0	529.0	454.0	89.0
1	9	4	-41.00613827835486	1.0	0.5085843861354066	24909.0	3163.0	5009.0	732.0	392.0	3200.0	2249.0	468.0	679.0	6687.0	529.0	368.0	1072.0	454.0	89.0
4	1	9	-1.3842836488871384	0.9168641330732346	1.0362021857923498	24909.0	5009.0	3200.0	679.0	368.0	3163.0	732.0	392.0	2249.0	6687.0	1072.0	468.0	454.0	529.0	89.0
1	4	10	-1.389585508450396	0.9176725540191892	1.0356662180349934	25068.0	4850.0	3211.0	674.0	402.0	3150.0	727.0	370.0	2266.0	6696.0	1046.0	455.0	529.0	458.0	98.0
1	10	4	-41.740002442510075	1.0	0.49153625039923343	25068.0	3211.0	4850.0	674.0	402.0	3150.0	2266.0	455.0	727.0	6696.0	529.0	370.0	1046.0	458.0	98.0
