P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	0.6944221990883287	0.24370866946652436	0.947463768115942	23746.0	4515.0	4779.0	933.0	552.0	5660.0	904.0	626.0	1427.0	4395.0	536.0	705.0	539.0	571.0	112.0
1	3	2	-11.829122977573583	1.0	0.5142576204523106	23746.0	4779.0	4515.0	933.0	552.0	5660.0	1427.0	705.0	904.0	4395.0	539.0	626.0	536.0	571.0	112.0
2	1	3	-0.6559169528673697	0.7440612836116449	1.0623655913978494	23746.0	4515.0	5660.0	904.0	626.0	4779.0	933.0	552.0	1427.0	4395.0	536.0	705.0	571.0	539.0	112.0
1	2	4	0.4961220470597872	0.3099041531955762	0.9585798816568047	23791.0	4470.0	4768.0	944.0	552.0	5647.0	923.0	620.0	1409.0	4425.0	524.0	706.0	540.0	574.0	107.0
1	4	2	-10.985559613466709	1.0	0.5110410094637224	23791.0	4768.0	4470.0	944.0	552.0	5647.0	1409.0	706.0	923.0	4425.0	540.0	620.0	524.0	574.0	107.0
2	1	4	-0.47468467465596925	0.6824941163133531	1.0472972972972974	23791.0	4470.0	5647.0	923.0	620.0	4768.0	944.0	552.0	1409.0	4425.0	524.0	706.0	574.0	540.0	107.0
1	2	5	-0.40921959675954733	0.6588106975504268	1.0416666666666667	23878.0	4383.0	4780.0	919.0	565.0	5629.0	937.0	624.0	1387.0	4414.0	557.0	716.0	533.0	570.0	108.0
1	5	2	-10.63970951574815	1.0	0.49019607843137253	23878.0	4780.0	4383.0	919.0	565.0	5629.0	1387.0	716.0	937.0	4414.0	533.0	624.0	557.0	570.0	108.0
2	1	5	0.4255883806299293	0.3352039419664752	0.9629629629629629	23878.0	4383.0	5629.0	937.0	624.0	4780.0	919.0	565.0	1387.0	4414.0	557.0	716.0	570.0	533.0	108.0
1	2	6	-0.09185732186438265	0.536594361636378	1.0085470085470085	24004.0	4257.0	4787.0	938.0	539.0	5639.0	942.0	609.0	1414.0	4361.0	583.0	719.0	550.0	561.0	97.0
1	6	2	-10.931021301861508	1.0	0.4978902953586498	24004.0	4787.0	4257.0	938.0	539.0	5639.0	1414.0	719.0	942.0	4361.0	550.0	609.0	583.0	561.0	97.0
2	1	6	0.09263577374458928	0.46309639993617024	0.9916666666666667	24004.0	4257.0	5639.0	942.0	609.0	4787.0	938.0	539.0	1414.0	4361.0	583.0	719.0	561.0	550.0	97.0
1	2	7	-1.3019278992630439	0.9035294152038755	1.1666666666666667	23910.0	4351.0	4814.0	905.0	545.0	5611.0	966.0	613.0	1393.0	4384.0	581.0	722.0	548.0	560.0	97.0
1	7	2	-10.415423194104363	1.0	0.4666666666666667	23910.0	4814.0	4351.0	905.0	545.0	5611.0	1393.0	722.0	966.0	4384.0	548.0	613.0	581.0	560.0	97.0
2	1	7	1.4879175991577642	0.0683863460219315	0.8888888888888888	23910.0	4351.0	5611.0	966.0	613.0	4814.0	905.0	545.0	1393.0	4384.0	581.0	722.0	560.0	548.0	97.0
1	2	8	-1.4536987174805385	0.9269850307668727	1.0750893921334923	24191.0	4070.0	4923.0	838.0	503.0	5679.0	901.0	610.0	1803.0	3958.0	597.0	829.0	474.0	523.0	101.0
1	8	2	-22.26697241855109	1.0	0.48312801285484736	24191.0	4923.0	4070.0	838.0	503.0	5679.0	1803.0	829.0	901.0	3958.0	474.0	610.0	597.0	523.0	101.0
2	1	8	1.5552319981914853	0.059945426369207744	0.9387159533073931	24191.0	4070.0	5679.0	901.0	610.0	4923.0	838.0	503.0	1803.0	3958.0	597.0	829.0	523.0	474.0	101.0
1	2	9	0.5160073635340765	0.30292462320119085	0.9900052603892688	24895.0	3366.0	5145.0	694.0	425.0	6065.0	675.0	450.0	2557.0	3325.0	476.0	979.0	409.0	445.0	94.0
1	9	2	-50.59587990863076	1.0	0.5025367156208278	24895.0	5145.0	3366.0	694.0	425.0	6065.0	2557.0	979.0	675.0	3325.0	409.0	450.0	476.0	445.0	94.0
