P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	1.0901632529097505	0.13782066004463234	0.9461358313817331	23220.0	4346.0	4939.0	961.0	536.0	5706.0	915.0	616.0	1723.0	4358.0	587.0	795.0	553.0	619.0	126.0
1	3	2	-18.058791276461502	1.0	0.5146496815286624	23220.0	4939.0	4346.0	961.0	536.0	5706.0	1723.0	795.0	915.0	4358.0	553.0	616.0	587.0	619.0	126.0
2	1	3	-1.0280995033629081	0.8480484673575988	1.0642458100558658	23220.0	4346.0	5706.0	915.0	616.0	4939.0	961.0	536.0	1723.0	4358.0	587.0	795.0	619.0	553.0	126.0
1	2	4	0.023421893353936483	0.4906568254176056	0.9987775061124694	23395.0	4171.0	4967.0	913.0	556.0	5710.0	912.0	615.0	1729.0	4331.0	608.0	804.0	567.0	611.0	111.0
1	4	2	-19.112264976812945	1.0	0.5003061849357012	23395.0	4967.0	4171.0	913.0	556.0	5710.0	1729.0	804.0	912.0	4331.0	567.0	615.0	608.0	611.0	111.0
2	1	4	-0.023393225185816605	0.5093317407323346	1.0012269938650307	23395.0	4171.0	5710.0	912.0	615.0	4967.0	913.0	556.0	1729.0	4331.0	608.0	804.0	611.0	567.0	111.0
1	2	5	-0.2791769011709688	0.6099454004551756	1.0149068322981367	23350.0	4216.0	4986.0	904.0	546.0	5707.0	916.0	614.0	1733.0	4371.0	564.0	822.0	560.0	594.0	117.0
1	5	2	-19.286470922561044	1.0	0.49635479951397327	23350.0	4986.0	4216.0	904.0	546.0	5707.0	1733.0	822.0	916.0	4371.0	560.0	614.0	564.0	594.0	117.0
2	1	5	0.28327741869122786	0.3884821587213507	0.985731272294887	23350.0	4216.0	5707.0	916.0	614.0	4986.0	904.0	546.0	1733.0	4371.0	564.0	822.0	594.0	560.0	117.0
1	2	6	0.2346073707898336	0.4072567914845284	0.9883040935672515	23369.0	4197.0	4981.0	924.0	531.0	5699.0	914.0	624.0	1759.0	4336.0	573.0	801.0	570.0	603.0	119.0
1	6	2	-19.589715460951226	1.0	0.5029761904761906	23369.0	4981.0	4197.0	924.0	531.0	5699.0	1759.0	801.0	914.0	4336.0	570.0	624.0	573.0	603.0	119.0
2	1	6	-0.23183095220060485	0.5916652963751173	1.0121212121212122	23369.0	4197.0	5699.0	914.0	624.0	4981.0	924.0	531.0	1759.0	4336.0	573.0	801.0	603.0	570.0	119.0
