P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	1.5941629690595607	0.05544977050578692	0.8376623376623377	5201.0	732.0	913.0	153.0	74.0	1269.0	128.0	112.0	257.0	733.0	75.0	149.0	84.0	104.0	16.0
1	3	2	-6.631717951287773	0.9999999999833216	0.5536480686695279	5201.0	913.0	732.0	153.0	74.0	1269.0	257.0	149.0	128.0	733.0	84.0	112.0	75.0	104.0	16.0
2	1	3	-1.2852166572263124	0.9006416393156333	1.3164556962025316	5201.0	732.0	1269.0	128.0	112.0	913.0	153.0	74.0	257.0	733.0	75.0	149.0	104.0	84.0	16.0
1	2	4	1.7874620290996646	0.03693137203669816	0.8238993710691824	5218.0	715.0	893.0	155.0	92.0	1271.0	127.0	111.0	258.0	722.0	85.0	148.0	84.0	105.0	16.0
1	4	2	-6.5753067499023325	0.9999999999755984	0.55982905982906	5218.0	893.0	715.0	155.0	92.0	1271.0	258.0	148.0	127.0	722.0	84.0	111.0	85.0	105.0	16.0
2	1	4	-1.4054090763150033	0.9200501118693942	1.3733333333333333	5218.0	715.0	1271.0	127.0	111.0	893.0	155.0	92.0	258.0	722.0	85.0	148.0	105.0	84.0	16.0
1	2	5	0.6622773222364221	0.25389668923677655	0.9219858156028369	5216.0	717.0	897.0	154.0	89.0	1266.0	143.0	100.0	273.0	711.0	81.0	152.0	81.0	105.0	15.0
1	5	2	-7.164636486012212	0.9999999999996072	0.5220883534136547	5216.0	897.0	717.0	154.0	89.0	1266.0	273.0	152.0	143.0	711.0	81.0	100.0	81.0	105.0	15.0
2	1	5	-0.6062384718933403	0.7278218455680914	1.1018518518518519	5216.0	717.0	1266.0	143.0	100.0	897.0	154.0	89.0	273.0	711.0	81.0	152.0	105.0	81.0	15.0
1	2	6	0.5424346498708703	0.2937595341876196	0.9347826086956522	5239.0	694.0	901.0	151.0	88.0	1272.0	142.0	95.0	271.0	708.0	86.0	147.0	84.0	106.0	16.0
1	6	2	-7.232461998278272	0.9999999999997611	0.5180722891566264	5239.0	901.0	694.0	151.0	88.0	1272.0	271.0	147.0	142.0	708.0	84.0	95.0	86.0	106.0	16.0
2	1	6	-0.5045903719729026	0.6930767171060261	1.0810810810810811	5239.0	694.0	1272.0	142.0	95.0	901.0	151.0	88.0	271.0	708.0	86.0	147.0	106.0	84.0	16.0
1	2	7	0.0	0.49999999949999996	nan	5219.0	714.0	901.0	154.0	85.0	1273.0	154.0	82.0	267.0	717.0	81.0	148.0	82.0	105.0	18.0
1	7	2	-6.437727569139815	0.9999999999390743	0.5	5219.0	901.0	714.0	154.0	85.0	1273.0	267.0	148.0	154.0	717.0	82.0	82.0	81.0	105.0	18.0
2	1	7	0.0	0.49999999949999996	nan	5219.0	714.0	1273.0	154.0	82.0	901.0	154.0	85.0	267.0	717.0	81.0	148.0	105.0	82.0	18.0
1	2	8	0.30680408083930144	0.37949631971301	0.9714285714285714	5218.0	715.0	929.0	139.0	72.0	1271.0	134.0	104.0	304.0	705.0	56.0	145.0	85.0	103.0	20.0
1	8	2	-10.124534667696977	1.0	0.5074626865671642	5218.0	929.0	715.0	139.0	72.0	1271.0	304.0	145.0	134.0	705.0	85.0	104.0	56.0	103.0	20.0
