P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	1.711963535105428	0.04345166176129833	0.8716814159292036	4893.0	780.0	1036.0	174.0	90.0	1139.0	145.0	104.0	342.0	794.0	106.0	158.0	99.0	120.0	20.0
1	3	2	-9.917581858541796	1.0	0.5397260273972604	4893.0	1036.0	780.0	174.0	90.0	1139.0	342.0	158.0	145.0	794.0	99.0	104.0	106.0	120.0	20.0
2	1	3	-1.459948598465543	0.9278478586835219	1.20863309352518	4893.0	780.0	1139.0	145.0	104.0	1036.0	174.0	90.0	342.0	794.0	106.0	158.0	120.0	99.0	20.0
1	2	4	1.9064106155841505	0.02829840983966747	0.8539823008849557	4880.0	793.0	1025.0	185.0	90.0	1136.0	152.0	100.0	345.0	793.0	104.0	157.0	101.0	120.0	19.0
1	4	2	-9.243202984650427	1.0	0.5467422096317281	4880.0	1025.0	793.0	185.0	90.0	1136.0	345.0	157.0	152.0	793.0	101.0	100.0	104.0	120.0	19.0
2	1	4	-1.5804440336448913	0.9429973873192568	1.2598425196850394	4880.0	793.0	1136.0	152.0	100.0	1025.0	185.0	90.0	345.0	793.0	104.0	157.0	120.0	101.0	19.0
1	2	5	0.6167106871507003	0.2687127318085305	0.9455445544554455	4866.0	807.0	1022.0	173.0	105.0	1137.0	162.0	89.0	353.0	768.0	121.0	166.0	96.0	115.0	20.0
1	5	2	-10.091629426102365	1.0	0.5148247978436659	4866.0	1022.0	807.0	173.0	105.0	1137.0	353.0	166.0	162.0	768.0	96.0	89.0	121.0	115.0	20.0
2	1	5	-0.5811933177336442	0.7194449554029485	1.0650887573964498	4866.0	807.0	1137.0	162.0	89.0	1022.0	173.0	105.0	353.0	768.0	121.0	166.0	115.0	96.0	20.0
1	2	6	1.5187251713093193	0.06441586824453549	0.8893617021276595	4916.0	757.0	1026.0	174.0	100.0	1142.0	148.0	98.0	357.0	744.0	141.0	166.0	92.0	122.0	17.0
1	6	2	-10.689488705754057	1.0	0.5331632653061225	4916.0	1026.0	757.0	174.0	100.0	1142.0	357.0	166.0	148.0	744.0	92.0	98.0	141.0	122.0	17.0
2	1	6	-1.3297928533473946	0.9082066689448498	1.1656050955414012	4916.0	757.0	1142.0	148.0	98.0	1026.0	174.0	100.0	357.0	744.0	141.0	166.0	122.0	92.0	17.0
1	2	7	1.4286642925907342	0.07655042111027255	0.8826291079812206	4893.0	780.0	1033.0	182.0	85.0	1147.0	157.0	84.0	345.0	773.0	124.0	154.0	98.0	118.0	27.0
1	7	2	-9.314891187691577	1.0	0.5356125356125356	4893.0	1033.0	780.0	182.0	85.0	1147.0	345.0	154.0	157.0	773.0	98.0	84.0	124.0	118.0	27.0
2	1	7	-1.2386823387887749	0.8922683510389893	1.181159420289855	4893.0	780.0	1147.0	157.0	84.0	1033.0	182.0	85.0	345.0	773.0	124.0	154.0	118.0	98.0	27.0
1	2	8	-0.11417153416778086	0.5454491389482568	1.0089686098654709	4929.0	744.0	1059.0	151.0	90.0	1138.0	153.0	97.0	378.0	757.0	107.0	153.0	101.0	119.0	24.0
1	8	2	-12.95846912804309	1.0	0.4977876106194691	4929.0	1059.0	744.0	151.0	90.0	1138.0	378.0	153.0	153.0	757.0	101.0	97.0	107.0	119.0	24.0
2	1	8	0.11518639224927224	0.4541486455797923	0.9912663755458515	4929.0	744.0	1138.0	153.0	97.0	1059.0	151.0	90.0	378.0	757.0	107.0	153.0	119.0	101.0	24.0
