P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-99999.9	1.0	-0.005221932114882507	5531.0	555.0	567.0	493.0	73.0	1267.0	108.0	69.0	106.0	896.0	52.0	69.0	47.0	163.0	4.0
1	3	2	0.13703134840886905	0.4455029795661335	0.0051413881748071984	5531.0	567.0	555.0	493.0	73.0	1267.0	106.0	69.0	108.0	896.0	47.0	69.0	52.0	163.0	4.0
2	1	3	-26.37853456870722	1.0	0.5012953367875647	5531.0	555.0	1267.0	108.0	69.0	567.0	493.0	73.0	106.0	896.0	52.0	69.0	163.0	47.0	4.0
1	2	4	-99999.9	1.0	-0.005376344086021505	5533.0	553.0	596.0	472.0	65.0	1277.0	98.0	69.0	96.0	900.0	58.0	64.0	48.0	163.0	8.0
1	4	2	0.14392800582736404	0.4427786376370929	0.005291005291005292	5533.0	596.0	553.0	472.0	65.0	1277.0	96.0	64.0	98.0	900.0	48.0	69.0	58.0	163.0	8.0
2	1	4	-26.914537089717005	1.0	0.5013333333333333	5533.0	553.0	1277.0	98.0	69.0	596.0	472.0	65.0	96.0	900.0	58.0	64.0	163.0	48.0	8.0
1	2	5	-99999.9	1.0	-0.04507042253521127	5525.0	561.0	591.0	480.0	62.0	1273.0	109.0	62.0	93.0	901.0	60.0	64.0	58.0	152.0	9.0
1	5	2	1.144652787523498	0.12617656355202045	0.039702233250620354	5525.0	591.0	561.0	480.0	62.0	1273.0	93.0	64.0	109.0	901.0	58.0	62.0	60.0	152.0	9.0
2	1	5	-26.5416365107011	1.0	0.5105540897097626	5525.0	561.0	1273.0	109.0	62.0	591.0	480.0	62.0	93.0	901.0	60.0	64.0	152.0	58.0	9.0
1	2	6	-99999.9	1.0	-0.060171919770773644	5522.0	564.0	583.0	481.0	69.0	1272.0	111.0	61.0	90.0	916.0	48.0	61.0	51.0	160.0	11.0
1	6	2	1.5113213999357447	0.06535331855597959	0.05097087378640777	5522.0	583.0	564.0	481.0	69.0	1272.0	90.0	61.0	111.0	916.0	51.0	61.0	48.0	160.0	11.0
2	1	6	-26.62804371315359	1.0	0.5137976346911958	5522.0	564.0	1272.0	111.0	61.0	583.0	481.0	69.0	90.0	916.0	48.0	61.0	160.0	51.0	11.0
1	2	7	-99999.9	1.0	-0.06	5520.0	566.0	581.0	482.0	70.0	1271.0	111.0	62.0	90.0	916.0	48.0	61.0	51.0	159.0	12.0
1	7	2	1.5112464506188852	0.06536286230429511	0.05084745762711864	5520.0	581.0	566.0	482.0	70.0	1271.0	90.0	61.0	111.0	916.0	51.0	62.0	48.0	159.0	12.0
2	1	7	-26.698687294266957	1.0	0.5137614678899083	5520.0	566.0	1271.0	111.0	62.0	581.0	482.0	70.0	90.0	916.0	48.0	61.0	159.0	51.0	12.0
1	2	8	-0.30657455139004797	0.620416318016032	0.8148148148148149	5299.0	787.0	891.0	160.0	82.0	1186.0	165.0	93.0	143.0	820.0	91.0	88.0	78.0	108.0	9.0
1	8	2	1.0423534747261622	0.14862393989915101	0.5641025641025642	5299.0	891.0	787.0	160.0	82.0	1186.0	143.0	88.0	165.0	820.0	78.0	93.0	91.0	108.0	9.0
2	1	8	-99999.9	1.0	1.4166666666666667	5299.0	787.0	1186.0	165.0	93.0	891.0	160.0	82.0	143.0	820.0	91.0	88.0	108.0	78.0	9.0
1	2	9	-0.4665199545162609	0.679578299487928	1.7857142857142856	5278.0	808.0	902.0	161.0	70.0	1180.0	172.0	92.0	197.0	785.0	72.0	103.0	74.0	96.0	10.0
1	9	2	-1.526792578416853	0.9365936792886966	0.4098360655737705	5278.0	902.0	808.0	161.0	70.0	1180.0	197.0	103.0	172.0	785.0	74.0	92.0	72.0	96.0	10.0
