P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	1.9040963611352169	0.028448751538497796	0.8365384615384616	4672.0	824.0	1060.0	199.0	118.0	1109.0	165.0	120.0	339.0	833.0	127.0	176.0	117.0	123.0	18.0
1	3	2	-7.840396781145012	0.9999999999999978	0.554140127388535	4672.0	1060.0	824.0	199.0	118.0	1109.0	339.0	176.0	165.0	833.0	117.0	120.0	127.0	123.0	18.0
2	1	3	-1.5320315549363817	0.9372426555959075	1.3207547169811322	4672.0	824.0	1109.0	165.0	120.0	1060.0	199.0	118.0	339.0	833.0	127.0	176.0	123.0	117.0	18.0
1	2	4	1.9610654483279872	0.024935625260800842	0.8454545454545455	4666.0	830.0	1071.0	187.0	119.0	1130.0	153.0	111.0	339.0	825.0	135.0	160.0	121.0	130.0	23.0
1	4	2	-8.76711612193689	1.0	0.5502958579881656	4666.0	1071.0	830.0	187.0	119.0	1130.0	339.0	160.0	153.0	825.0	121.0	111.0	135.0	130.0	23.0
2	1	4	-1.6025911190637319	0.945487523308723	1.2881355932203389	4666.0	830.0	1130.0	153.0	111.0	1071.0	187.0	119.0	339.0	825.0	135.0	160.0	130.0	121.0	23.0
1	2	5	1.1357092287544397	0.12803919195758784	0.9043062200956937	4664.0	832.0	1082.0	179.0	116.0	1114.0	159.0	121.0	348.0	821.0	130.0	169.0	120.0	122.0	23.0
1	5	2	-9.596742982975025	1.0	0.5279329608938548	4664.0	1082.0	832.0	179.0	116.0	1114.0	348.0	169.0	159.0	821.0	120.0	121.0	130.0	122.0	23.0
2	1	5	-1.0155283579867742	0.8450729662447259	1.1342281879194631	4664.0	832.0	1114.0	159.0	121.0	1082.0	179.0	116.0	348.0	821.0	130.0	169.0	122.0	120.0	23.0
1	2	6	0.604265012592631	0.2728336823118196	0.9455445544554455	4654.0	842.0	1077.0	180.0	120.0	1110.0	169.0	115.0	360.0	803.0	136.0	162.0	119.0	125.0	28.0
1	6	2	-9.88797293333396	1.0	0.5148247978436659	4654.0	1077.0	842.0	180.0	120.0	1110.0	360.0	162.0	169.0	803.0	119.0	115.0	136.0	125.0	28.0
