P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-0.4793944660719648	0.6841709755116858	1.3571428571428572	5188.0	666.0	741.0	156.0	58.0	1660.0	166.0	120.0	204.0	658.0	68.0	135.0	52.0	120.0	8.0
1	3	2	-2.301093437145428	0.9893068531989067	0.4418604651162791	5188.0	741.0	666.0	156.0	58.0	1660.0	204.0	135.0	166.0	658.0	52.0	120.0	68.0	120.0	8.0
2	1	3	0.6055509045119558	0.2724064561618853	0.8275862068965517	5188.0	666.0	1660.0	166.0	120.0	741.0	156.0	58.0	204.0	658.0	68.0	135.0	120.0	52.0	8.0
1	2	4	0.06736970078550392	0.4731436252783159	0.9964788732394366	5360.0	494.0	804.0	111.0	40.0	1750.0	110.0	86.0	393.0	499.0	38.0	177.0	42.0	89.0	7.0
1	4	2	-18.99825562151189	1.0	0.5008849557522124	5360.0	804.0	494.0	111.0	40.0	1750.0	393.0	177.0	110.0	499.0	42.0	86.0	38.0	89.0	7.0
2	1	4	-0.06713164530569649	0.5267616188611117	1.00355871886121	5360.0	494.0	1750.0	110.0	86.0	804.0	111.0	40.0	393.0	499.0	38.0	177.0	89.0	42.0	7.0
1	2	5	1.2325012082088047	0.10888102553784162	0.9577114427860697	5441.0	413.0	808.0	107.0	40.0	1773.0	90.0	83.0	475.0	398.0	57.0	191.0	38.0	75.0	11.0
1	5	2	-26.680026154167066	1.0	0.5112881806108898	5441.0	808.0	413.0	107.0	40.0	1773.0	475.0	191.0	90.0	398.0	38.0	83.0	57.0	75.0	11.0
2	1	5	-1.1780790769372471	0.8806173969989202	1.0484330484330484	5441.0	413.0	1773.0	90.0	83.0	808.0	107.0	40.0	475.0	398.0	57.0	191.0	75.0	38.0	11.0
1	2	6	1.8585714510541234	0.031543891920084444	0.9403341288782817	5436.0	418.0	807.0	107.0	41.0	1783.0	82.0	81.0	476.0	396.0	58.0	192.0	40.0	74.0	9.0
1	6	2	-27.43251461755887	1.0	0.5163826998689384	5436.0	807.0	418.0	107.0	41.0	1783.0	476.0	192.0	82.0	396.0	40.0	81.0	58.0	74.0	9.0
2	1	6	-1.7406417904542426	0.9591268459422893	1.072674418604651	5436.0	418.0	1783.0	82.0	81.0	807.0	107.0	41.0	476.0	396.0	58.0	192.0	74.0	40.0	9.0
1	2	7	0.7489894086550992	0.22693172657046878	0.9762470308788599	5478.0	376.0	823.0	96.0	36.0	1803.0	86.0	57.0	497.0	394.0	39.0	209.0	28.0	72.0	6.0
1	7	2	-30.034475287069508	1.0	0.5061576354679803	5478.0	823.0	376.0	96.0	36.0	1803.0	497.0	209.0	86.0	394.0	28.0	57.0	39.0	72.0	6.0
2	1	7	-0.730765822069817	0.7675389676529284	1.0255754475703325	5478.0	376.0	1803.0	86.0	57.0	823.0	96.0	36.0	497.0	394.0	39.0	209.0	72.0	28.0	6.0
1	2	8	0.32144269265887143	0.3739375358996413	0.9915611814345991	5521.0	333.0	848.0	80.0	27.0	1813.0	76.0	57.0	546.0	343.0	41.0	215.0	32.0	62.0	6.0
1	8	2	-37.4480736947585	1.0	0.5021367521367521	5521.0	848.0	333.0	80.0	27.0	1813.0	546.0	215.0	76.0	343.0	32.0	57.0	41.0	62.0	6.0
2	1	8	-0.3187070101681576	0.6250255819592151	1.0086580086580086	5521.0	333.0	1813.0	76.0	57.0	848.0	80.0	27.0	546.0	343.0	41.0	215.0	62.0	32.0	6.0
1	2	9	0.7295305679021774	0.2328385189790525	0.9918256130790191	5714.0	140.0	904.0	37.0	14.0	1884.0	31.0	31.0	759.0	154.0	17.0	277.0	16.0	18.0	4.0
1	9	2	-87.78684500422864	1.0	0.5020689655172413	5714.0	904.0	140.0	37.0	14.0	1884.0	759.0	277.0	31.0	154.0	16.0	31.0	17.0	18.0	4.0
2	1	9	-0.7235179533315551	0.7653192053016075	1.0083798882681565	5714.0	140.0	1884.0	31.0	31.0	904.0	37.0	14.0	759.0	154.0	17.0	277.0	18.0	16.0	4.0
1	3	4	0.6779343195766692	0.24890660231152906	0.9585062240663901	5423.0	506.0	741.0	118.0	21.0	1808.0	108.0	83.0	339.0	503.0	34.0	173.0	40.0	92.0	11.0
1	4	3	-14.982348462644406	1.0	0.5110619469026549	5423.0	741.0	506.0	118.0	21.0	1808.0	339.0	173.0	108.0	503.0	40.0	83.0	34.0	92.0	11.0
3	1	4	-0.6485865135343892	0.7416972245069593	1.04739336492891	5423.0	506.0	1808.0	108.0	83.0	741.0	118.0	21.0	339.0	503.0	34.0	173.0	92.0	40.0	11.0
1	3	5	1.4683649078777707	0.07100260266713121	0.9436619718309859	5507.0	422.0	742.0	107.0	31.0	1832.0	87.0	80.0	422.0	404.0	50.0	185.0	35.0	84.0	12.0
1	5	3	-23.126747299074896	1.0	0.5153846153846154	5507.0	742.0	422.0	107.0	31.0	1832.0	422.0	185.0	87.0	404.0	35.0	80.0	50.0	84.0	12.0
