P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	0.31834407110184415	0.37511204780730156	0.9016393442622951	4394.0	819.0	899.0	199.0	125.0	1510.0	193.0	161.0	248.0	857.0	111.0	175.0	108.0	191.0	10.0
1	3	2	-2.5998099139983935	0.9953361954880005	0.5288461538461539	4394.0	899.0	819.0	199.0	125.0	1510.0	248.0	175.0	193.0	857.0	108.0	161.0	111.0	191.0	10.0
2	1	3	-0.283615626981643	0.6116474541258682	1.1395348837209303	4394.0	819.0	1510.0	193.0	161.0	899.0	199.0	125.0	248.0	857.0	111.0	175.0	191.0	108.0	10.0
1	2	4	0.7714044957591181	0.22023354028048836	0.7812500000000001	4386.0	827.0	877.0	209.0	137.0	1512.0	195.0	157.0	245.0	866.0	105.0	169.0	119.0	182.0	14.0
1	4	2	-1.9836115605234503	0.9763504895220341	0.5813953488372093	4386.0	877.0	827.0	209.0	137.0	1512.0	245.0	169.0	195.0	866.0	119.0	157.0	105.0	182.0	14.0
2	1	4	-0.5554112369465654	0.7106933253984729	1.6363636363636362	4386.0	827.0	1512.0	195.0	157.0	877.0	209.0	137.0	245.0	866.0	105.0	169.0	182.0	119.0	14.0
1	2	5	0.0988475109512747	0.4606296146218116	0.9649122807017544	4382.0	831.0	882.0	213.0	128.0	1495.0	211.0	158.0	266.0	833.0	117.0	179.0	112.0	179.0	14.0
1	5	2	-2.619459040208795	0.9955964953068577	0.5092592592592593	4382.0	882.0	831.0	213.0	128.0	1495.0	266.0	179.0	211.0	833.0	112.0	158.0	117.0	179.0	14.0
2	1	5	-0.09525305600759199	0.5379431454692696	1.0392156862745099	4382.0	831.0	1495.0	211.0	158.0	882.0	213.0	128.0	266.0	833.0	117.0	179.0	179.0	112.0	14.0
1	2	6	0.35934710596178815	0.35966778249243325	0.9054054054054054	4423.0	790.0	888.0	212.0	123.0	1504.0	205.0	155.0	272.0	824.0	120.0	186.0	98.0	183.0	17.0
1	6	2	-3.0801180511010444	0.9989653386448755	0.5275590551181103	4423.0	888.0	790.0	212.0	123.0	1504.0	272.0	186.0	205.0	824.0	98.0	155.0	120.0	183.0	17.0
2	1	6	-0.3218033784732432	0.6261991038845687	1.1320754716981132	4423.0	790.0	1504.0	205.0	155.0	888.0	212.0	123.0	272.0	824.0	120.0	186.0	183.0	98.0	17.0
1	2	7	0.09839941241815243	0.4608075125220581	0.9555555555555556	4416.0	797.0	882.0	217.0	124.0	1509.0	215.0	140.0	258.0	837.0	121.0	177.0	112.0	175.0	20.0
1	7	2	-2.0171879545721016	0.9781621172689443	0.5119047619047619	4416.0	882.0	797.0	217.0	124.0	1509.0	258.0	177.0	215.0	837.0	112.0	140.0	121.0	175.0	20.0
2	1	7	-0.09382269556149413	0.5373750593450825	1.0512820512820513	4416.0	797.0	1509.0	215.0	140.0	882.0	217.0	124.0	258.0	837.0	121.0	177.0	175.0	112.0	20.0
1	2	8	-0.09902166791654951	0.5394395246498509	1.0194174757281553	4441.0	772.0	926.0	199.0	98.0	1515.0	201.0	148.0	306.0	820.0	90.0	182.0	105.0	172.0	25.0
1	8	2	-5.2976592335354304	0.9999999412296605	0.49528301886792453	4441.0	926.0	772.0	199.0	98.0	1515.0	306.0	182.0	201.0	820.0	105.0	148.0	90.0	172.0	25.0
2	1	8	0.1009077949244838	0.4598117710675339	0.981651376146789	4441.0	772.0	1515.0	201.0	148.0	926.0	199.0	98.0	306.0	820.0	90.0	182.0	172.0	105.0	25.0
1	2	9	0.6761458026801848	0.2494739726111842	0.9833333333333333	4777.0	436.0	1046.0	116.0	61.0	1669.0	106.0	89.0	696.0	453.0	67.0	294.0	65.0	104.0	21.0
1	9	2	-39.21645655545075	1.0	0.5042735042735043	4777.0	1046.0	436.0	116.0	61.0	1669.0	696.0	294.0	106.0	453.0	65.0	89.0	67.0	104.0	21.0
