P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-0.895445730535712	0.814725598900243	1.0846560846560847	5123.0	701.0	975.0	138.0	96.0	1207.0	154.0	95.0	359.0	702.0	95.0	164.0	78.0	95.0	18.0
1	3	2	-12.368344153024527	1.0	0.4812206572769953	5123.0	975.0	701.0	138.0	96.0	1207.0	359.0	164.0	154.0	702.0	78.0	95.0	95.0	95.0	18.0
2	1	3	0.9653341777970358	0.1671887254365353	0.9324894514767933	5123.0	701.0	1207.0	154.0	95.0	975.0	138.0	96.0	359.0	702.0	95.0	164.0	95.0	78.0	18.0
1	2	4	-0.5167566091010896	0.6973369736445321	1.0222841225626742	5244.0	580.0	1035.0	113.0	61.0	1262.0	121.0	73.0	488.0	599.0	69.0	198.0	63.0	80.0	14.0
1	4	2	-24.22296605161357	1.0	0.49460916442048514	5244.0	1035.0	580.0	113.0	61.0	1262.0	488.0	198.0	121.0	599.0	63.0	73.0	69.0	80.0	14.0
2	1	4	0.5280210583457999	0.2987423438658685	0.97911227154047	5244.0	580.0	1262.0	121.0	73.0	1035.0	113.0	61.0	488.0	599.0	69.0	198.0	80.0	63.0	14.0
1	2	5	1.4446263940675017	0.07428147199818302	0.9481132075471698	5252.0	572.0	1012.0	132.0	65.0	1264.0	110.0	82.0	512.0	559.0	85.0	190.0	70.0	80.0	15.0
1	5	2	-24.952637715711358	1.0	0.5140664961636828	5252.0	1012.0	572.0	132.0	65.0	1264.0	512.0	190.0	110.0	559.0	70.0	82.0	85.0	80.0	15.0
2	1	5	-1.3655672381732602	0.9139625215403797	1.0614525139664805	5252.0	572.0	1264.0	110.0	82.0	1012.0	132.0	65.0	512.0	559.0	85.0	190.0	80.0	70.0	15.0
1	2	6	-0.43261059215661374	0.6673511191722847	1.011173184357542	5366.0	458.0	1065.0	92.0	52.0	1298.0	98.0	60.0	641.0	433.0	82.0	227.0	48.0	68.0	12.0
1	6	2	-39.58386918233017	1.0	0.49725274725274726	5366.0	1065.0	458.0	92.0	52.0	1298.0	641.0	227.0	98.0	433.0	48.0	60.0	82.0	68.0	12.0
2	1	6	0.43739081969425586	0.3309140022704746	0.9891891891891892	5366.0	458.0	1298.0	98.0	60.0	1065.0	92.0	52.0	641.0	433.0	82.0	227.0	68.0	48.0	12.0
1	2	7	-0.863934678601513	0.8061881544434851	1.0228136882129277	5371.0	453.0	1072.0	88.0	49.0	1298.0	100.0	58.0	638.0	439.0	79.0	225.0	49.0	68.0	13.0
1	7	2	-39.59700610256935	1.0	0.4944852941176471	5371.0	1072.0	453.0	88.0	49.0	1298.0	638.0	225.0	100.0	439.0	49.0	58.0	79.0	68.0	13.0
2	1	7	0.883204597083331	0.18856283377189287	0.9786476868327402	5371.0	453.0	1298.0	100.0	58.0	1072.0	88.0	49.0	638.0	439.0	79.0	225.0	68.0	49.0	13.0
1	2	8	-0.15681426902191414	0.562304397738866	1.0033898305084745	5419.0	405.0	1095.0	80.0	34.0	1325.0	82.0	49.0	674.0	411.0	71.0	229.0	51.0	60.0	15.0
1	8	2	-46.573837899508376	1.0	0.4991568296795953	5419.0	1095.0	405.0	80.0	34.0	1325.0	674.0	229.0	82.0	411.0	51.0	49.0	71.0	60.0	15.0
2	1	8	0.15734404695779897	0.4374868433168626	0.9966442953020134	5419.0	405.0	1325.0	82.0	49.0	1095.0	80.0	34.0	674.0	411.0	71.0	229.0	60.0	51.0	15.0
1	2	9	-0.5318629157839193	0.7025895464065506	1.011456628477905	5451.0	373.0	1086.0	82.0	41.0	1318.0	89.0	49.0	707.0	376.0	73.0	256.0	40.0	49.0	10.0
1	9	2	-47.48776033785002	1.0	0.4971842316975061	5451.0	1086.0	373.0	82.0	41.0	1318.0	707.0	256.0	89.0	376.0	40.0	49.0	73.0	49.0	10.0
2	1	9	0.5378872530177178	0.29532742346454766	0.9889240506329114	5451.0	373.0	1318.0	89.0	49.0	1086.0	82.0	41.0	707.0	376.0	73.0	256.0	49.0	40.0	10.0
1	3	4	-1.0498059207306405	0.8530962954229155	1.1323529411764706	5505.0	593.0	774.0	119.0	42.0	1515.0	137.0	78.0	291.0	597.0	46.0	142.0	49.0	97.0	15.0
1	4	3	-10.031478798092772	1.0	0.4723926380368098	5505.0	774.0	593.0	119.0	42.0	1515.0	291.0	142.0	137.0	597.0	49.0	78.0	46.0	97.0	15.0
3	1	4	1.1725105088679884	0.12049613857915831	0.9052631578947369	5505.0	593.0	1515.0	137.0	78.0	774.0	119.0	42.0	291.0	597.0	46.0	142.0	97.0	49.0	15.0
1	3	5	0.7331547416670652	0.231731958676601	0.9438775510204082	5497.0	601.0	767.0	124.0	44.0	1528.0	113.0	89.0	298.0	577.0	59.0	140.0	49.0	103.0	11.0
1	5	3	-11.597175004551758	1.0	0.5153203342618385	5497.0	767.0	601.0	124.0	44.0	1528.0	298.0	140.0	113.0	577.0	49.0	89.0	59.0	103.0	11.0
3	1	5	-0.689561757027402	0.7547651562269709	1.0674846625766872	5497.0	601.0	1528.0	113.0	89.0	767.0	124.0	44.0	298.0	577.0	59.0	140.0	103.0	49.0	11.0
1	3	6	-0.6483945848239655	0.7416351760192212	1.027190332326284	5619.0	479.0	812.0	89.0	34.0	1562.0	98.0	70.0	438.0	436.0	60.0	166.0	45.0	83.0	9.0
1	6	3	-25.143301122618215	1.0	0.4934687953555878	5619.0	812.0	479.0	89.0	34.0	1562.0	438.0	166.0	98.0	436.0	45.0	70.0	60.0	83.0	9.0
3	1	6	0.6655579708928351	0.2528467738441159	0.9748603351955307	5619.0	479.0	1562.0	98.0	70.0	812.0	89.0	34.0	438.0	436.0	60.0	166.0	83.0	45.0	9.0
1	3	7	-1.0623840279482353	0.8559692765681983	1.0470219435736676	5624.0	474.0	819.0	87.0	29.0	1556.0	102.0	72.0	436.0	440.0	58.0	169.0	46.0	80.0	8.0
1	7	3	-24.71813505026225	1.0	0.4890190336749634	5624.0	819.0	474.0	87.0	29.0	1556.0	436.0	169.0	102.0	440.0	46.0	72.0	58.0	80.0	8.0
3	1	7	1.110095885490821	0.1334789021035646	0.9587912087912088	5624.0	474.0	1556.0	102.0	72.0	819.0	87.0	29.0	436.0	440.0	58.0	169.0	80.0	46.0	8.0
1	3	8	1.4048664802931545	0.08003054644146501	0.9553349875930521	5697.0	401.0	817.0	94.0	24.0	1592.0	76.0	62.0	461.0	424.0	49.0	175.0	44.0	76.0	8.0
1	8	3	-28.643666570421527	1.0	0.511968085106383	5697.0	817.0	401.0	94.0	24.0	1592.0	461.0	175.0	76.0	424.0	44.0	62.0	49.0	76.0	8.0
3	1	8	-1.3391844110846434	0.9097446126017723	1.0515759312320916	5697.0	401.0	1592.0	76.0	62.0	817.0	94.0	24.0	461.0	424.0	49.0	175.0	76.0	44.0	8.0
1	3	9	-0.4591629229139712	0.676941392526683	1.0147420147420148	5716.0	382.0	821.0	81.0	33.0	1583.0	87.0	60.0	500.0	386.0	48.0	198.0	32.0	67.0	6.0
1	9	3	-32.06487745015902	1.0	0.4963942307692308	5716.0	821.0	382.0	81.0	33.0	1583.0	500.0	198.0	87.0	386.0	32.0	60.0	48.0	67.0	6.0
3	1	9	0.4658335707044889	0.32066733375199563	0.9858823529411764	5716.0	382.0	1583.0	87.0	60.0	821.0	81.0	33.0	500.0	386.0	48.0	198.0	67.0	32.0	6.0
1	4	5	1.5433794135654897	0.061369389698528565	0.6	5676.0	603.0	588.0	129.0	37.0	1742.0	107.0	99.0	140.0	601.0	42.0	84.0	31.0	113.0	8.0
1	5	4	-0.7716897067827443	0.7798509509571482	0.75	5676.0	588.0	603.0	129.0	37.0	1742.0	140.0	84.0	107.0	601.0	31.0	99.0	42.0	113.0	8.0
4	1	5	-0.5144598045218296	0.6965347310743719	-1.0	5676.0	603.0	1742.0	107.0	99.0	588.0	129.0	37.0	140.0	601.0	42.0	84.0	113.0	31.0	8.0
1	4	6	-0.5847061151344547	0.7206273714432151	1.0470588235294118	5792.0	487.0	639.0	85.0	30.0	1775.0	93.0	80.0	271.0	463.0	49.0	120.0	23.0	88.0	5.0
1	6	4	-13.594417176876092	1.0	0.489010989010989	5792.0	639.0	487.0	85.0	30.0	1775.0	271.0	120.0	93.0	463.0	23.0	80.0	49.0	88.0	5.0
4	1	6	0.6109850416573515	0.2706046898142116	0.9587628865979382	5792.0	487.0	1775.0	93.0	80.0	639.0	85.0	30.0	271.0	463.0	49.0	120.0	88.0	23.0	5.0
1	4	7	-1.0004660398731349	0.8414574777160444	1.0869565217391304	5800.0	479.0	643.0	82.0	29.0	1773.0	96.0	79.0	271.0	466.0	46.0	117.0	26.0	87.0	6.0
1	7	4	-13.506291538287334	1.0	0.4807692307692307	5800.0	643.0	479.0	82.0	29.0	1773.0	271.0	117.0	96.0	466.0	26.0	79.0	46.0	87.0	6.0
4	1	7	1.0805033230629855	0.13995909234696047	0.9310344827586207	5800.0	479.0	1773.0	96.0	79.0	643.0	82.0	29.0	271.0	466.0	46.0	117.0	87.0	26.0	6.0
1	4	8	1.3150214015699064	0.09425142175753798	0.9291666666666667	5883.0	396.0	631.0	97.0	26.0	1801.0	80.0	67.0	303.0	440.0	40.0	124.0	24.0	79.0	9.0
1	8	4	-15.93496521902358	1.0	0.5198135198135199	5883.0	631.0	396.0	97.0	26.0	1801.0	303.0	124.0	80.0	440.0	24.0	67.0	40.0	79.0	9.0
4	1	8	-1.2147731332887928	0.8877736183643139	1.08994708994709	5883.0	396.0	1801.0	80.0	67.0	631.0	97.0	26.0	303.0	440.0	40.0	124.0	79.0	24.0	9.0
1	4	9	-0.8621214156204599	0.8056896887488656	1.0436507936507937	5884.0	395.0	653.0	72.0	29.0	1796.0	83.0	69.0	346.0	404.0	33.0	139.0	18.0	74.0	5.0
1	9	4	-21.474660716364177	1.0	0.4897579143389199	5884.0	653.0	395.0	72.0	29.0	1796.0	346.0	139.0	83.0	404.0	18.0	69.0	33.0	74.0	5.0
4	1	9	0.8981797257794906	0.1845448402625447	0.9614035087719298	5884.0	395.0	1796.0	83.0	69.0	653.0	72.0	29.0	346.0	404.0	33.0	139.0	74.0	18.0	5.0
1	5	6	0.07041143357194604	0.4719330263875706	0.9930555555555556	5798.0	466.0	633.0	102.0	34.0	1794.0	101.0	71.0	244.0	445.0	50.0	128.0	33.0	95.0	6.0
1	6	5	-9.998423567216223	1.0	0.5017543859649122	5798.0	633.0	466.0	102.0	34.0	1794.0	244.0	128.0	101.0	445.0	33.0	71.0	50.0	95.0	6.0
5	1	6	-0.06991904592458976	0.5278710223776593	1.0070921985815602	5798.0	466.0	1794.0	101.0	71.0	633.0	102.0	34.0	244.0	445.0	50.0	128.0	95.0	33.0	6.0
1	5	7	-0.4101105901385896	0.6591375428274662	1.0461538461538462	5808.0	456.0	635.0	99.0	35.0	1792.0	105.0	69.0	241.0	450.0	48.0	128.0	33.0	96.0	5.0
1	7	5	-9.705950633279928	1.0	0.48920863309352514	5808.0	635.0	456.0	99.0	35.0	1792.0	241.0	128.0	105.0	450.0	33.0	69.0	48.0	96.0	5.0
5	1	7	0.42820370440940975	0.3342514462253795	0.9594594594594594	5808.0	456.0	1792.0	105.0	69.0	635.0	99.0	35.0	241.0	450.0	48.0	128.0	96.0	33.0	5.0
1	5	8	0.38919341536206153	0.3485665905593214	0.9744897959183674	5857.0	407.0	657.0	87.0	25.0	1821.0	82.0	63.0	273.0	430.0	36.0	134.0	32.0	88.0	8.0
1	8	5	-14.477995051468726	1.0	0.506631299734748	5857.0	657.0	407.0	87.0	25.0	1821.0	273.0	134.0	82.0	430.0	32.0	63.0	36.0	88.0	8.0
5	1	8	-0.3790051060593898	0.6476579067281238	1.0276243093922652	5857.0	407.0	1821.0	82.0	63.0	657.0	87.0	25.0	273.0	430.0	36.0	134.0	88.0	32.0	8.0
1	5	9	-0.14915997474793913	0.5592863169150857	1.0092592592592593	5881.0	383.0	656.0	88.0	25.0	1814.0	90.0	62.0	308.0	392.0	39.0	159.0	23.0	75.0	5.0
1	9	5	-16.407597222273406	1.0	0.497716894977169	5881.0	656.0	383.0	88.0	25.0	1814.0	308.0	159.0	90.0	392.0	23.0	62.0	39.0	75.0	5.0
5	1	9	0.15052841488324134	0.440173850378873	0.990990990990991	5881.0	383.0	1814.0	90.0	62.0	656.0	88.0	25.0	308.0	392.0	39.0	159.0	75.0	23.0	5.0
1	6	7	-99999.9	1.0	-0.012	6365.0	66.0	78.0	521.0	3.0	2135.0	15.0	16.0	9.0	568.0	2.0	17.0	5.0	200.0	0.0
1	7	6	1.225749151396793	0.11014661108316914	0.011583011583011582	6365.0	78.0	66.0	521.0	3.0	2135.0	9.0	17.0	15.0	568.0	5.0	16.0	2.0	200.0	0.0
6	1	7	-103.37151176779614	1.0	0.5029469548133595	6365.0	66.0	2135.0	15.0	16.0	78.0	521.0	3.0	9.0	568.0	2.0	17.0	200.0	5.0	0.0
1	6	8	1.594347276152773	0.05542913851429465	0.703125	6022.0	409.0	492.0	95.0	15.0	2015.0	76.0	75.0	121.0	438.0	20.0	92.0	30.0	94.0	6.0
1	8	6	-2.181738377893268	0.9854356277675482	0.6338028169014085	6022.0	492.0	409.0	95.0	15.0	2015.0	121.0	92.0	76.0	438.0	30.0	75.0	20.0	94.0	6.0
6	1	8	-0.9211784262216024	0.8215213812440268	3.714285714285714	6022.0	409.0	2015.0	76.0	75.0	492.0	95.0	15.0	121.0	438.0	20.0	92.0	94.0	30.0	6.0
1	6	9	-0.30057371734487237	0.6181301438264298	1.0512820512820513	6034.0	397.0	503.0	82.0	17.0	2007.0	86.0	73.0	168.0	393.0	18.0	106.0	26.0	85.0	5.0
1	9	6	-6.462334922914766	0.9999999999482018	0.48809523809523814	6034.0	503.0	397.0	82.0	17.0	2007.0	168.0	106.0	86.0	393.0	26.0	73.0	18.0	85.0	5.0
6	1	9	0.31523584989828074	0.376291362860792	0.9555555555555556	6034.0	397.0	2007.0	86.0	73.0	503.0	82.0	17.0	168.0	393.0	18.0	106.0	85.0	26.0	5.0
1	7	8	1.166071474297906	0.12179283412867359	0.7812500000000001	6034.0	409.0	480.0	93.0	17.0	2007.0	79.0	75.0	129.0	438.0	21.0	92.0	27.0	93.0	6.0
1	8	7	-2.9984695053374777	0.9986432342125443	0.5813953488372093	6034.0	480.0	409.0	93.0	17.0	2007.0	129.0	92.0	79.0	438.0	27.0	75.0	21.0	93.0	6.0
7	1	8	-0.8395714614944928	0.7994256967244702	1.6363636363636362	6034.0	409.0	2007.0	79.0	75.0	480.0	93.0	17.0	129.0	438.0	21.0	92.0	93.0	27.0	6.0
1	7	9	-0.3727109760183926	0.6453181575102483	1.0609756097560976	6046.0	397.0	491.0	82.0	17.0	2001.0	87.0	73.0	174.0	394.0	20.0	106.0	24.0	83.0	5.0
1	9	7	-6.8578819587384405	0.9999999999964845	0.4860335195530726	6046.0	491.0	397.0	82.0	17.0	2001.0	174.0	106.0	87.0	394.0	24.0	73.0	20.0	83.0	5.0
7	1	9	0.3941311470539323	0.34674215978157163	0.9484536082474226	6046.0	397.0	2001.0	87.0	73.0	491.0	82.0	17.0	174.0	394.0	20.0	106.0	83.0	24.0	5.0
1	8	9	0.0769876663188854	0.46931661056496843	0.9743589743589743	6129.0	385.0	408.0	87.0	24.0	2069.0	86.0	73.0	124.0	404.0	16.0	88.0	15.0	86.0	6.0
1	9	8	-2.8485436537987776	0.9978039444937522	0.5066666666666666	6129.0	408.0	385.0	87.0	24.0	2069.0	124.0	88.0	86.0	404.0	15.0	73.0	16.0	86.0	6.0
8	1	9	-0.07496167509996737	0.5298774658581402	1.0277777777777777	6129.0	385.0	2069.0	86.0	73.0	408.0	87.0	24.0	124.0	404.0	16.0	88.0	86.0	15.0	6.0
2	3	4	-0.37909004031621396	0.6476894418326948	1.0413793103448277	5715.0	615.0	791.0	117.0	42.0	1305.0	123.0	70.0	274.0	614.0	47.0	142.0	55.0	82.0	8.0
2	4	3	-9.919522721607606	1.0	0.4902597402597403	5715.0	791.0	615.0	117.0	42.0	1305.0	274.0	142.0	123.0	614.0	55.0	70.0	47.0	82.0	8.0
3	2	4	0.39415322072612974	0.3467340117685054	0.9631901840490797	5715.0	615.0	1305.0	123.0	70.0	791.0	117.0	42.0	274.0	614.0	47.0	142.0	82.0	55.0	8.0
