P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-99999.9	1.0	-0.19512195121951217	5141.0	704.0	777.0	301.0	78.0	1375.0	154.0	94.0	130.0	859.0	79.0	94.0	64.0	139.0	11.0
1	3	2	1.4997460500487667	0.06684012830112052	0.12307692307692307	5141.0	777.0	704.0	301.0	78.0	1375.0	130.0	94.0	154.0	859.0	64.0	94.0	79.0	139.0	11.0
2	1	3	-9.1859445565487	1.0	0.5377358490566037	5141.0	704.0	1375.0	154.0	94.0	777.0	301.0	78.0	130.0	859.0	79.0	94.0	139.0	64.0	11.0
1	2	4	-99999.9	1.0	-0.13846153846153847	5139.0	706.0	776.0	301.0	79.0	1375.0	153.0	95.0	135.0	855.0	78.0	94.0	65.0	137.0	12.0
1	4	2	1.1079500483212164	0.1339417411319006	0.09782608695652174	5139.0	776.0	706.0	301.0	79.0	1375.0	135.0	94.0	153.0	855.0	65.0	95.0	78.0	137.0	12.0
2	1	4	-9.109811508418892	1.0	0.5286624203821656	5139.0	706.0	1375.0	153.0	95.0	776.0	301.0	79.0	135.0	855.0	78.0	94.0	137.0	65.0	12.0
1	2	5	3.2848590448587996e-16	0.49999999949999996	-0.0	5043.0	802.0	897.0	166.0	93.0	1331.0	167.0	125.0	167.0	800.0	101.0	109.0	82.0	97.0	20.0
1	5	2	3.2848590448587996e-16	0.49999999949999996	-0.0	5043.0	897.0	802.0	166.0	93.0	1331.0	167.0	109.0	167.0	800.0	82.0	125.0	101.0	97.0	20.0
2	1	5	0.0547093761030294	0.4781849311070333	0.5	5043.0	802.0	1331.0	167.0	125.0	897.0	166.0	93.0	167.0	800.0	101.0	109.0	97.0	82.0	20.0
1	2	6	-0.9720251254027837	0.8344809765134726	1.043103448275862	5302.0	543.0	1006.0	106.0	44.0	1417.0	121.0	85.0	484.0	514.0	70.0	184.0	50.0	60.0	14.0
1	6	2	-24.495033160150154	1.0	0.4898785425101214	5302.0	1006.0	543.0	106.0	44.0	1417.0	484.0	184.0	121.0	514.0	50.0	85.0	70.0	60.0	14.0
2	1	6	1.0121914528987668	0.15572327560869637	0.9618320610687023	5302.0	543.0	1417.0	121.0	85.0	1006.0	106.0	44.0	484.0	514.0	70.0	184.0	60.0	50.0	14.0
1	2	7	-1.0214694707761969	0.8464839488945783	1.036144578313253	5385.0	460.0	1011.0	96.0	49.0	1447.0	111.0	65.0	541.0	464.0	63.0	197.0	45.0	52.0	14.0
1	7	2	-30.303594299693792	1.0	0.4914285714285714	5385.0	1011.0	460.0	96.0	49.0	1447.0	541.0	197.0	111.0	464.0	45.0	65.0	63.0	52.0	14.0
2	1	7	1.0571021267335061	0.1452325211633424	0.967391304347826	5385.0	460.0	1447.0	111.0	65.0	1011.0	96.0	49.0	541.0	464.0	63.0	197.0	52.0	45.0	14.0
1	2	8	-0.23286105525475045	0.5920653032678684	1.005128205128205	5503.0	342.0	1022.0	81.0	53.0	1492.0	84.0	47.0	672.0	346.0	50.0	211.0	35.0	51.0	11.0
1	8	2	-45.873627885185854	1.0	0.49872773536895676	5503.0	1022.0	342.0	81.0	53.0	1492.0	672.0	211.0	84.0	346.0	35.0	47.0	50.0	51.0	11.0
2	1	8	0.23404912186319302	0.4074734690012023	0.9949494949494949	5503.0	342.0	1492.0	84.0	47.0	1022.0	81.0	53.0	672.0	346.0	50.0	211.0	51.0	35.0	11.0
1	2	9	-0.9366209799470618	0.825523237004234	1.0097087378640777	5695.0	150.0	1109.0	32.0	15.0	1560.0	40.0	23.0	872.0	167.0	29.0	264.0	20.0	19.0	5.0
1	9	2	-98.34520289444143	1.0	0.49760765550239233	5695.0	1109.0	150.0	32.0	15.0	1560.0	872.0	264.0	40.0	167.0	20.0	23.0	29.0	19.0	5.0
2	1	9	0.9456269509080915	0.1721694349230194	0.9905660377358491	5695.0	150.0	1560.0	40.0	23.0	1109.0	32.0	15.0	872.0	167.0	29.0	264.0	19.0	20.0	5.0
1	3	4	1.5010935262014122	0.06666571590172132	0.004712535344015081	5893.0	25.0	22.0	1059.0	2.0	1594.0	3.0	2.0	8.0	1066.0	3.0	2.0	4.0	316.0	1.0
1	4	3	-99999.9	1.0	-0.004780114722753346	5893.0	22.0	25.0	1059.0	2.0	1594.0	8.0	2.0	3.0	1066.0	4.0	2.0	3.0	316.0	1.0
3	1	4	-315.5298592075381	1.0	0.4988134788799241	5893.0	25.0	1594.0	3.0	2.0	22.0	1059.0	2.0	8.0	1066.0	3.0	2.0	316.0	4.0	1.0
1	3	5	0.11396711865604152	0.4546318820539774	0.9259259259259259	5108.0	810.0	832.0	167.0	84.0	1303.0	165.0	131.0	190.0	797.0	90.0	114.0	87.0	107.0	15.0
1	5	3	-1.3106218645444851	0.9050071585998234	0.5208333333333334	5108.0	832.0	810.0	167.0	84.0	1303.0	190.0	114.0	165.0	797.0	87.0	131.0	90.0	107.0	15.0
3	1	5	-0.10484974916355826	0.5417525372631864	1.0952380952380953	5108.0	810.0	1303.0	165.0	131.0	832.0	167.0	84.0	190.0	797.0	90.0	114.0	107.0	87.0	15.0
1	3	6	-1.5792585910591612	0.9428616161864745	1.0648648648648649	5364.0	554.0	944.0	95.0	44.0	1393.0	119.0	87.0	513.0	499.0	65.0	179.0	67.0	65.0	12.0
1	6	3	-27.505420460947068	1.0	0.48522167487684725	5364.0	944.0	554.0	95.0	44.0	1393.0	513.0	179.0	119.0	499.0	67.0	87.0	65.0	65.0	12.0
