P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-99999.9	1.0	-0.006006006006006006	29682.0	805.0	798.0	4523.0	110.0	6789.0	168.0	107.0	142.0	5223.0	93.0	104.0	89.0	1343.0	24.0
1	3	2	1.4800987376271446	0.0694234844945747	0.0058997050147492625	29682.0	798.0	805.0	4523.0	110.0	6789.0	142.0	104.0	168.0	5223.0	89.0	107.0	93.0	1343.0	24.0
2	1	3	-247.9165385525465	1.0	0.5014880952380952	29682.0	805.0	6789.0	168.0	107.0	798.0	4523.0	110.0	142.0	5223.0	93.0	104.0	1343.0	89.0	24.0
1	2	4	1.377463019980129	0.08418462898357704	0.9356110381077529	26696.0	3791.0	4385.0	697.0	349.0	5982.0	648.0	434.0	1360.0	3706.0	392.0	666.0	361.0	482.0	51.0
1	4	2	-18.637918005037257	1.0	0.5178181818181818	26696.0	4385.0	3791.0	697.0	349.0	5982.0	1360.0	666.0	648.0	3706.0	361.0	434.0	392.0	482.0	51.0
2	1	4	-1.282665705402845	0.9001953215547923	1.0798045602605864	26696.0	3791.0	5982.0	648.0	434.0	4385.0	697.0	349.0	1360.0	3706.0	392.0	666.0	482.0	361.0	51.0
1	2	5	-0.10973963880662206	0.5436921190790358	1.0048840048840049	26843.0	3644.0	4422.0	659.0	350.0	5951.0	663.0	450.0	1486.0	3557.0	415.0	679.0	348.0	458.0	75.0
1	5	2	-22.68867032326905	1.0	0.4987878787878788	26843.0	4422.0	3644.0	659.0	350.0	5951.0	1486.0	679.0	663.0	3557.0	348.0	450.0	415.0	458.0	75.0
2	1	5	0.11027300278624112	0.4560963834529821	0.9951865222623345	26843.0	3644.0	5951.0	663.0	450.0	4422.0	659.0	350.0	1486.0	3557.0	415.0	679.0	458.0	348.0	75.0
1	2	6	1.0538953304565342	0.14596545021904372	0.9860200961118393	28084.0	2403.0	4699.0	483.0	249.0	6318.0	451.0	295.0	2708.0	2445.0	305.0	948.0	241.0	324.0	47.0
1	6	2	-73.27865969580587	1.0	0.5035698348951361	28084.0	4699.0	2403.0	483.0	249.0	6318.0	2708.0	948.0	451.0	2445.0	241.0	295.0	305.0	324.0	47.0
2	1	6	-1.0389530838572392	0.8505866973215319	1.0145918832649339	28084.0	2403.0	6318.0	451.0	295.0	4699.0	483.0	249.0	2708.0	2445.0	305.0	948.0	324.0	241.0	47.0
1	2	7	-0.9039752220196959	0.8169957576483503	1.0105135463000405	28315.0	2172.0	4823.0	396.0	212.0	6355.0	422.0	287.0	2921.0	2230.0	307.0	1008.0	216.0	296.0	40.0
1	7	2	-87.78990136922054	1.0	0.4974124203821656	28315.0	4823.0	2172.0	396.0	212.0	6355.0	2921.0	1008.0	422.0	2230.0	216.0	287.0	307.0	296.0	40.0
2	1	7	0.913380326370441	0.1805212503260618	0.9898079184633477	28315.0	2172.0	6355.0	422.0	287.0	4823.0	396.0	212.0	2921.0	2230.0	307.0	1008.0	296.0	216.0	40.0
1	2	8	-0.6145551299108731	0.7305757756685392	1.0029133284777858	29524.0	963.0	5159.0	184.0	88.0	6745.0	196.0	123.0	4327.0	984.0	147.0	1314.0	93.0	127.0	26.0
1	8	2	-212.17515860172938	1.0	0.4992748368382886	29524.0	5159.0	963.0	184.0	88.0	6745.0	4327.0	1314.0	196.0	984.0	93.0	123.0	147.0	127.0	26.0
2	1	8	0.6163403299977601	0.2688349097324223	0.9971119133574007	29524.0	963.0	6745.0	196.0	123.0	5159.0	184.0	88.0	4327.0	984.0	147.0	1314.0	127.0	93.0	26.0
