P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-99999.9	1.0	-0.0013422818791946308	32458.0	880.0	866.0	1671.0	54.0	2370.0	179.0	43.0	177.0	10358.0	137.0	34.0	131.0	630.0	12.0
1	3	2	0.10605502212027096	0.45776929530939103	0.001336898395721925	32458.0	866.0	880.0	1671.0	54.0	2370.0	177.0	34.0	179.0	10358.0	131.0	43.0	137.0	630.0	12.0
2	1	3	-79.11704650172192	1.0	0.5003348961821834	32458.0	880.0	2370.0	179.0	43.0	866.0	1671.0	54.0	177.0	10358.0	137.0	34.0	630.0	131.0	12.0
1	2	4	0.42032346391090264	0.337124625820723	0.005305039787798408	32489.0	849.0	861.0	1678.0	52.0	2371.0	178.0	43.0	186.0	10349.0	137.0	33.0	130.0	632.0	12.0
1	4	2	-99999.9	1.0	-0.005390835579514825	32489.0	861.0	849.0	1678.0	52.0	2371.0	186.0	33.0	178.0	10349.0	130.0	43.0	137.0	632.0	12.0
2	1	4	-78.39032601938332	1.0	0.49866310160427807	32489.0	849.0	2371.0	178.0	43.0	861.0	1678.0	52.0	186.0	10349.0	137.0	33.0	632.0	130.0	12.0
1	2	5	-1.1487201115981656	0.8746642385635316	1.0943396226415094	30782.0	2556.0	2079.0	404.0	108.0	2045.0	439.0	108.0	845.0	9370.0	457.0	100.0	339.0	343.0	25.0
1	5	2	-14.473873406136862	1.0	0.4793388429752066	30782.0	2079.0	2556.0	404.0	108.0	2045.0	845.0	100.0	439.0	9370.0	339.0	108.0	457.0	343.0	25.0
2	1	5	1.2477477074255938	0.10606180059956283	0.9264705882352942	30782.0	2556.0	2045.0	439.0	108.0	2079.0	404.0	108.0	845.0	9370.0	457.0	100.0	343.0	339.0	25.0
1	2	6	-0.9093310930239036	0.8184123343570506	1.0695876288659794	30802.0	2536.0	2088.0	397.0	106.0	2071.0	424.0	97.0	839.0	9349.0	484.0	105.0	338.0	338.0	26.0
1	6	2	-14.886086782094997	1.0	0.48424737456242706	30802.0	2088.0	2536.0	397.0	106.0	2071.0	839.0	105.0	424.0	9349.0	338.0	97.0	484.0	338.0	26.0
2	1	6	0.9684923930519648	0.16639925565676916	0.9424307036247335	30802.0	2536.0	2071.0	424.0	97.0	2088.0	397.0	106.0	839.0	9349.0	484.0	105.0	338.0	338.0	26.0
1	2	7	-1.0315421414559411	0.8488566497907037	1.0837837837837838	30747.0	2591.0	2073.0	399.0	119.0	2066.0	430.0	96.0	831.0	9349.0	492.0	103.0	336.0	343.0	25.0
1	7	2	-14.375038874482772	1.0	0.4813925570228091	30747.0	2073.0	2591.0	399.0	119.0	2066.0	831.0	103.0	430.0	9349.0	336.0	96.0	492.0	343.0	25.0
2	1	7	1.1112872945360763	0.1332224006628877	0.9330453563714903	30747.0	2591.0	2066.0	430.0	96.0	2073.0	399.0	119.0	831.0	9349.0	492.0	103.0	343.0	336.0	25.0
1	2	8	-0.3996544420656185	0.6552944247431298	1.003163646821973	27790.0	5548.0	1977.0	372.0	242.0	1990.0	383.0	219.0	3871.0	5581.0	1220.0	322.0	221.0	202.0	62.0
1	8	2	-127.12644479887285	1.0	0.4992128238156576	27790.0	1977.0	5548.0	372.0	242.0	1990.0	3871.0	322.0	383.0	5581.0	221.0	219.0	1220.0	202.0	62.0
2	1	8	0.40091482017993096	0.34424146799555144	0.9968660968660968	27790.0	5548.0	1990.0	383.0	219.0	1977.0	372.0	242.0	3871.0	5581.0	1220.0	322.0	202.0	221.0	62.0
1	2	9	-0.8106747623162327	0.7912238223689441	1.0037698412698413	29068.0	4270.0	2153.0	264.0	174.0	2131.0	283.0	178.0	5342.0	4345.0	985.0	423.0	177.0	156.0	51.0
1	9	2	-216.66349700220132	1.0	0.49906283910427146	29068.0	2153.0	4270.0	264.0	174.0	2131.0	5342.0	423.0	283.0	4345.0	177.0	178.0	985.0	156.0	51.0
2	1	9	0.8137193996920002	0.20790280219458213	0.9962723170492447	29068.0	4270.0	2131.0	283.0	178.0	2153.0	264.0	174.0	5342.0	4345.0	985.0	423.0	156.0	177.0	51.0
1	3	4	0.9147905550603612	0.18015077343937747	0.003889369057908384	33112.0	212.0	238.0	2349.0	18.0	2528.0	44.0	9.0	53.0	10573.0	42.0	9.0	40.0	771.0	2.0
1	4	3	-99999.9	1.0	-0.003935286401399213	33112.0	238.0	212.0	2349.0	18.0	2528.0	53.0	9.0	44.0	10573.0	40.0	9.0	42.0	771.0	2.0
3	1	4	-233.37323493539938	1.0	0.49902195174961966	33112.0	212.0	2528.0	44.0	9.0	238.0	2349.0	18.0	53.0	10573.0	42.0	9.0	771.0	40.0	2.0
1	3	5	-0.8611239010413231	0.8054151396212871	1.0686015831134565	30781.0	2543.0	2080.0	412.0	113.0	2042.0	438.0	101.0	843.0	9365.0	460.0	105.0	345.0	346.0	26.0
1	5	3	-14.274784667261942	1.0	0.48444976076555024	30781.0	2080.0	2543.0	412.0	113.0	2042.0	843.0	105.0	438.0	9365.0	345.0	101.0	460.0	346.0	26.0
3	1	5	0.9164059292563217	0.17972699031614836	0.9431072210065645	30781.0	2543.0	2042.0	438.0	101.0	2080.0	412.0	113.0	843.0	9365.0	460.0	105.0	346.0	345.0	26.0
1	3	6	-0.8081729538230321	0.7905045456138189	1.0616966580976863	30804.0	2520.0	2086.0	402.0	117.0	2063.0	426.0	92.0	839.0	9348.0	481.0	113.0	337.0	348.0	24.0
1	6	3	-14.71548253419434	1.0	0.48588235294117643	30804.0	2086.0	2520.0	402.0	117.0	2063.0	839.0	113.0	426.0	9348.0	337.0	92.0	481.0	348.0	24.0
