P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	0.0	0.49999999949999996	nan	27088.0	3336.0	4500.0	649.0	270.0	6083.0	649.0	396.0	1833.0	3269.0	394.0	750.0	317.0	392.0	74.0
1	3	2	-32.86227513709127	1.0	0.5	27088.0	4500.0	3336.0	649.0	270.0	6083.0	1833.0	750.0	649.0	3269.0	317.0	396.0	394.0	392.0	74.0
2	1	3	0.0	0.49999999949999996	nan	27088.0	3336.0	6083.0	649.0	396.0	4500.0	649.0	270.0	1833.0	3269.0	394.0	750.0	392.0	317.0	74.0
1	2	4	1.2976183111514885	0.09720933133198884	0.9835443037974684	27877.0	2547.0	4711.0	478.0	230.0	6394.0	439.0	295.0	2770.0	2434.0	292.0	926.0	245.0	303.0	59.0
1	4	2	-76.26002997844142	1.0	0.5042180402336145	27877.0	4711.0	2547.0	478.0	230.0	6394.0	2770.0	926.0	439.0	2434.0	245.0	295.0	292.0	303.0	59.0
2	1	4	-1.2759078374771389	0.8990058811784667	1.0173102529960054	27877.0	2547.0	6394.0	439.0	295.0	4711.0	478.0	230.0	2770.0	2434.0	292.0	926.0	303.0	245.0	59.0
1	2	5	-0.35922758151887596	0.6402875145647364	1.0035688793718773	28375.0	2049.0	4858.0	381.0	180.0	6501.0	391.0	236.0	3203.0	2035.0	258.0	1043.0	195.0	242.0	53.0
1	5	2	-101.37402350462698	1.0	0.49911253106141285	28375.0	4858.0	2049.0	381.0	180.0	6501.0	3203.0	1043.0	391.0	2035.0	195.0	236.0	258.0	242.0	53.0
2	1	5	0.36050506224973966	0.35923479856190066	0.9964689265536724	28375.0	2049.0	6501.0	391.0	236.0	4858.0	381.0	180.0	3203.0	2035.0	258.0	1043.0	242.0	195.0	53.0
1	2	6	-0.22784312757529313	0.5901158577334493	1.0019524894240157	28647.0	1777.0	4894.0	343.0	182.0	6572.0	349.0	207.0	3428.0	1835.0	233.0	1082.0	174.0	235.0	42.0
1	6	2	-117.14934142829625	1.0	0.49951330304996755	28647.0	4894.0	1777.0	343.0	182.0	6572.0	3428.0	1082.0	349.0	1835.0	174.0	207.0	233.0	235.0	42.0
2	1	6	0.2282871219778432	0.40971156154960964	0.9980588806211582	28647.0	1777.0	6572.0	349.0	207.0	4894.0	343.0	182.0	3428.0	1835.0	233.0	1082.0	235.0	174.0	42.0
1	2	7	-0.19058964163980124	0.5755764293672518	1.0016388069485416	28539.0	1885.0	4909.0	341.0	169.0	6568.0	346.0	214.0	3402.0	1854.0	240.0	1080.0	176.0	232.0	45.0
1	7	2	-116.67897861188611	1.0	0.499591302926271	28539.0	4909.0	1885.0	341.0	169.0	6568.0	3402.0	1080.0	346.0	1854.0	176.0	214.0	240.0	232.0	45.0
2	1	7	0.1909014702419606	0.4243014119125387	0.9983692106979778	28539.0	1885.0	6568.0	346.0	214.0	4909.0	341.0	169.0	3402.0	1854.0	240.0	1080.0	232.0	176.0	45.0
1	2	8	-0.7256297800405662	0.7659671894669856	1.0062726972598217	28561.0	1863.0	4915.0	331.0	173.0	6547.0	350.0	231.0	3398.0	1852.0	246.0	1074.0	181.0	233.0	45.0
1	8	2	-117.13192291496921	1.0	0.4984464431725266	28561.0	4915.0	1863.0	331.0	173.0	6547.0	3398.0	1074.0	350.0	1852.0	181.0	231.0	246.0	233.0	45.0
2	1	8	0.7301530627901629	0.2326482455341191	0.9938431626701232	28561.0	1863.0	6547.0	350.0	231.0	4915.0	331.0	173.0	3398.0	1852.0	246.0	1074.0	233.0	181.0	45.0
1	2	9	1.09992108247781	0.1356832982906303	0.9917982989064399	28826.0	1598.0	4945.0	317.0	157.0	6656.0	290.0	182.0	3555.0	1705.0	236.0	1116.0	163.0	203.0	51.0
1	9	2	-131.90905426159821	1.0	0.5020759649392588	28826.0	4945.0	1598.0	317.0	157.0	6656.0	3555.0	1116.0	290.0	1705.0	163.0	182.0	236.0	203.0	51.0
2	1	9	-1.0908252572934605	0.8623250681828575	1.0084085954531299	28826.0	1598.0	6656.0	290.0	182.0	4945.0	317.0	157.0	3555.0	1705.0	236.0	1116.0	203.0	163.0	51.0
1	3	4	2.3680002653056307	0.008942247749723187	0.939625850340136	29061.0	2527.0	3527.0	509.0	219.0	7861.0	438.0	367.0	1543.0	2502.0	190.0	686.0	178.0	366.0	26.0
1	4	3	-34.48608837078902	1.0	0.5165965404394577	29061.0	3527.0	2527.0	509.0	219.0	7861.0	1543.0	686.0	438.0	2502.0	178.0	367.0	190.0	366.0	26.0
3	1	4	-2.2158482120597482	0.9866490955838955	1.0737279335410177	29061.0	2527.0	7861.0	438.0	367.0	3527.0	509.0	219.0	1543.0	2502.0	190.0	686.0	366.0	178.0	26.0
1	3	5	0.3524041317720671	0.3622676665525595	0.9938309685379395	29538.0	2050.0	3695.0	410.0	150.0	7966.0	400.0	300.0	2011.0	2070.0	154.0	770.0	151.0	296.0	39.0
1	5	3	-56.41990149670777	1.0	0.5015566625155666	29538.0	3695.0	2050.0	410.0	150.0	7966.0	2011.0	770.0	400.0	2070.0	151.0	300.0	154.0	296.0	39.0
3	1	5	-0.35021664492059557	0.636911876884112	1.0062853551225643	29538.0	2050.0	7966.0	400.0	300.0	3695.0	410.0	150.0	2011.0	2070.0	154.0	770.0	296.0	151.0	39.0
1	3	6	0.3359476302943528	0.3684552467538367	0.9951612903225806	29776.0	1812.0	3765.0	365.0	125.0	8050.0	356.0	260.0	2207.0	1867.0	161.0	825.0	135.0	268.0	28.0
1	6	3	-68.757281666911	1.0	0.5012185215272137	29776.0	3765.0	1812.0	365.0	125.0	8050.0	2207.0	825.0	356.0	1867.0	135.0	260.0	161.0	268.0	28.0
3	1	6	-0.33431417342096054	0.6309286841250904	1.004909983633388	29776.0	1812.0	8050.0	356.0	260.0	3765.0	365.0	125.0	2207.0	1867.0	161.0	825.0	268.0	135.0	28.0
1	3	7	0.8441664810699535	0.19928814271548612	0.9875608436992969	29700.0	1888.0	3748.0	387.0	120.0	8041.0	364.0	261.0	2190.0	1876.0	169.0	819.0	136.0	274.0	27.0
1	7	3	-66.17531153778808	1.0	0.5031689170570405	29700.0	3748.0	1888.0	387.0	120.0	8041.0	2190.0	819.0	364.0	1876.0	136.0	261.0	169.0	274.0	27.0
3	1	7	-0.8335334969162793	0.7977280943058419	1.0129213483146067	29700.0	1888.0	8041.0	364.0	261.0	3748.0	387.0	120.0	2190.0	1876.0	169.0	819.0	274.0	136.0	27.0
1	3	8	-0.14627749870403106	0.558148856424194	1.0022075055187638	29709.0	1879.0	3767.0	371.0	117.0	8009.0	375.0	282.0	2191.0	1869.0	175.0	819.0	139.0	272.0	26.0
1	8	3	-66.55626191033471	1.0	0.49944994499449946	29709.0	3767.0	1879.0	371.0	117.0	8009.0	2191.0	819.0	375.0	1869.0	139.0	282.0	175.0	272.0	26.0
3	1	8	0.14659969583774038	0.44172397664118224	0.9978070175438597	29709.0	1879.0	8009.0	375.0	282.0	3767.0	371.0	117.0	2191.0	1869.0	175.0	819.0	272.0	139.0	26.0
1	3	9	2.5869704479907343	0.004841226435122303	0.9693106704438148	29997.0	1591.0	3774.0	356.0	125.0	8122.0	291.0	253.0	2344.0	1732.0	159.0	861.0	135.0	234.0	26.0
1	9	3	-79.12149616316279	1.0	0.508042563721851	29997.0	3774.0	1591.0	356.0	125.0	8122.0	2344.0	861.0	291.0	1732.0	135.0	253.0	159.0	234.0	26.0
3	1	9	-2.505064418219961	0.9938785295152143	1.033801352054082	29997.0	1591.0	8122.0	291.0	253.0	3774.0	356.0	125.0	2344.0	1732.0	159.0	861.0	234.0	135.0	26.0
1	4	5	-1.15361859007939	0.8756716559377883	1.0720338983050848	30487.0	2101.0	2746.0	386.0	123.0	9333.0	420.0	337.0	926.0	2083.0	109.0	488.0	118.0	321.0	22.0
1	5	4	-18.322177607143253	1.0	0.4837476099426386	30487.0	2746.0	2101.0	386.0	123.0	9333.0	926.0	488.0	420.0	2083.0	118.0	337.0	109.0	321.0	22.0
4	1	5	1.2311344637210881	0.10913635647286757	0.9407665505226481	30487.0	2101.0	9333.0	420.0	337.0	2746.0	386.0	123.0	926.0	2083.0	109.0	488.0	321.0	118.0	22.0
1	4	6	0.07452484564788639	0.47029631767082536	0.997364953886693	30750.0	1838.0	2791.0	362.0	102.0	9433.0	360.0	297.0	1117.0	1900.0	101.0	532.0	98.0	300.0	19.0
1	6	4	-28.133129232077035	1.0	0.5006613756613757	30750.0	2791.0	1838.0	362.0	102.0	9433.0	1117.0	532.0	360.0	1900.0	98.0	297.0	101.0	300.0	19.0
4	1	6	-0.07432795041499897	0.529625349795364	1.00265604249668	30750.0	1838.0	9433.0	360.0	297.0	2791.0	362.0	102.0	1117.0	1900.0	101.0	532.0	300.0	98.0	19.0
1	4	7	0.18281850021284063	0.42747022730996864	0.9931318681318682	30675.0	1913.0	2773.0	379.0	103.0	9424.0	374.0	292.0	1097.0	1907.0	114.0	529.0	95.0	304.0	21.0
1	7	4	-26.252736630563845	1.0	0.501734906315059	30675.0	2773.0	1913.0	379.0	103.0	9424.0	1097.0	529.0	374.0	1907.0	95.0	292.0	114.0	304.0	21.0
4	1	7	-0.1815541952321156	0.5720336907154364	1.0070126227208975	30675.0	1913.0	9424.0	374.0	292.0	2773.0	379.0	103.0	1097.0	1907.0	114.0	529.0	304.0	95.0	21.0
1	4	8	-0.036222237821524415	0.5144474818802562	1.0013966480446927	30700.0	1888.0	2776.0	380.0	99.0	9399.0	381.0	310.0	1098.0	1902.0	118.0	522.0	100.0	306.0	21.0
1	8	4	-26.007566755854455	1.0	0.49965156794425086	30700.0	2776.0	1888.0	380.0	99.0	9399.0	1098.0	522.0	381.0	1902.0	100.0	310.0	118.0	306.0	21.0
4	1	8	0.03627275698166601	0.48553237708482067	0.9986091794158554	30700.0	1888.0	9399.0	381.0	310.0	2776.0	380.0	99.0	1098.0	1902.0	118.0	522.0	306.0	100.0	21.0
1	4	9	1.0638815745681323	0.1436912085452735	0.9734422880490297	30920.0	1668.0	2851.0	319.0	85.0	9518.0	293.0	279.0	1246.0	1767.0	105.0	563.0	98.0	272.0	16.0
1	9	4	-37.931469985563744	1.0	0.5069148936170212	30920.0	2851.0	1668.0	319.0	85.0	9518.0	1246.0	563.0	293.0	1767.0	98.0	279.0	105.0	272.0	16.0
4	1	9	-1.0348564738978578	0.8496320048351612	1.0288568257491677	30920.0	1668.0	9518.0	293.0	279.0	2851.0	319.0	85.0	1246.0	1767.0	105.0	563.0	272.0	98.0	16.0
1	5	6	-0.03742440061731234	0.5149267513431017	1.0040485829959513	31388.0	1845.0	2153.0	355.0	102.0	10081.0	356.0	310.0	604.0	1933.0	84.0	397.0	69.0	307.0	16.0
1	6	5	-9.318675753710746	1.0	0.49899396378269617	31388.0	2153.0	1845.0	355.0	102.0	10081.0	604.0	397.0	356.0	1933.0	69.0	310.0	84.0	307.0	16.0
5	1	6	0.03757530545851118	0.4850130885321724	0.996	31388.0	1845.0	10081.0	356.0	310.0	2153.0	355.0	102.0	604.0	1933.0	84.0	397.0	307.0	69.0	16.0
1	5	7	0.0	0.49999999949999996	nan	31301.0	1932.0	2147.0	374.0	89.0	10059.0	374.0	314.0	594.0	1936.0	91.0	397.0	66.0	309.0	17.0
1	7	5	-8.043459018994373	0.9999999999999996	0.5	31301.0	2147.0	1932.0	374.0	89.0	10059.0	594.0	397.0	374.0	1936.0	66.0	314.0	91.0	309.0	17.0
5	1	7	0.0	0.49999999949999996	nan	31301.0	1932.0	10059.0	374.0	314.0	2147.0	374.0	89.0	594.0	1936.0	91.0	397.0	309.0	66.0	17.0
1	5	8	-0.6348837248598486	0.7372479325336846	1.094240837696335	31307.0	1926.0	2169.0	357.0	84.0	10042.0	375.0	330.0	584.0	1938.0	99.0	393.0	70.0	309.0	17.0
1	8	5	-8.00658919684366	0.9999999999999993	0.4793577981651376	31307.0	2169.0	1926.0	357.0	84.0	10042.0	584.0	393.0	375.0	1938.0	70.0	330.0	99.0	309.0	17.0
5	1	8	0.6895627059482564	0.24523454531207878	0.926530612244898	31307.0	1926.0	10042.0	375.0	330.0	2169.0	357.0	84.0	584.0	1938.0	99.0	393.0	309.0	70.0	17.0
1	5	9	1.1015937897700256	0.13531919942304005	0.94375	31563.0	1670.0	2208.0	330.0	72.0	10145.0	303.0	299.0	756.0	1789.0	76.0	426.0	66.0	277.0	20.0
