P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-99999.9	1.0	-0.012353500158378206	54729.0	6345.0	6202.0	4334.0	793.0	11232.0	1138.0	734.0	1099.0	9628.0	676.0	703.0	605.0	1652.0	130.0
1	3	2	0.8293386840263562	0.2034563408388762	0.011912034208918754	54729.0	6202.0	6345.0	4334.0	793.0	11232.0	1099.0	703.0	1138.0	9628.0	605.0	734.0	676.0	1652.0	130.0
2	1	3	-67.96324190123683	1.0	0.5030321878401492	54729.0	6345.0	11232.0	1138.0	734.0	6202.0	4334.0	793.0	1099.0	9628.0	676.0	703.0	1652.0	605.0	130.0
1	2	4	-99999.9	1.0	-0.008514664143803218	54689.0	6385.0	6185.0	4330.0	814.0	11238.0	1132.0	734.0	1105.0	9645.0	653.0	702.0	606.0	1648.0	134.0
1	4	2	0.5731750613065132	0.2832630466518691	0.008302583025830259	54689.0	6185.0	6385.0	4330.0	814.0	11238.0	1105.0	702.0	1132.0	9645.0	606.0	734.0	653.0	1648.0	134.0
2	1	4	-67.88940170586048	1.0	0.5021018215787015	54689.0	6385.0	11238.0	1132.0	734.0	6185.0	4330.0	814.0	1105.0	9645.0	653.0	702.0	1648.0	606.0	134.0
1	2	5	-99999.9	1.0	-0.024785194976867153	54818.0	6256.0	6253.0	4282.0	794.0	11188.0	1181.0	735.0	1106.0	9663.0	634.0	704.0	625.0	1651.0	110.0
1	5	2	1.5854193236089407	0.056435550880813645	0.023069824669332512	54818.0	6253.0	6256.0	4282.0	794.0	11188.0	1106.0	704.0	1181.0	9663.0	625.0	735.0	634.0	1651.0	110.0
2	1	5	-65.55180430015096	1.0	0.5059741914927512	54818.0	6256.0	11188.0	1181.0	735.0	6253.0	4282.0	794.0	1106.0	9663.0	634.0	704.0	1651.0	625.0	110.0
1	2	6	-99999.9	1.0	-0.010476190476190477	54827.0	6247.0	6197.0	4335.0	797.0	11210.0	1152.0	742.0	1119.0	9644.0	640.0	696.0	626.0	1657.0	111.0
1	6	2	0.6959008072264584	0.24324540719211973	0.010156971375807941	54827.0	6197.0	6247.0	4335.0	797.0	11210.0	1119.0	696.0	1152.0	9644.0	626.0	742.0	640.0	1657.0	111.0
2	1	6	-67.12279604247924	1.0	0.5025785278949837	54827.0	6247.0	11210.0	1152.0	742.0	6197.0	4335.0	797.0	1119.0	9644.0	640.0	696.0	1657.0	626.0	111.0
1	2	7	-99999.9	1.0	-0.0006331117442228553	54787.0	6287.0	6239.0	4302.0	788.0	11262.0	1141.0	701.0	1139.0	9620.0	644.0	697.0	627.0	1634.0	132.0
1	7	2	0.041897688985288034	0.48329006614817605	0.000631911532385466	54787.0	6239.0	6287.0	4302.0	788.0	11262.0	1139.0	697.0	1141.0	9620.0	627.0	701.0	644.0	1634.0	132.0
2	1	7	-66.21929744125043	1.0	0.5001581277672359	54787.0	6287.0	11262.0	1141.0	701.0	6239.0	4302.0	788.0	1139.0	9620.0	644.0	697.0	1634.0	627.0	132.0
1	2	8	-99999.9	1.0	-0.009366925064599484	54781.0	6293.0	6210.0	4297.0	822.0	11198.0	1172.0	734.0	1143.0	9587.0	673.0	703.0	618.0	1660.0	109.0
1	8	2	0.6054108274851654	0.27245297937626556	0.009110901665095822	54781.0	6210.0	6293.0	4297.0	822.0	11198.0	1143.0	703.0	1172.0	9587.0	618.0	734.0	673.0	1660.0	109.0
2	1	8	-65.23823572038413	1.0	0.5023092849179805	54781.0	6293.0	11198.0	1172.0	734.0	6210.0	4297.0	822.0	1143.0	9587.0	673.0	703.0	1660.0	618.0	109.0
1	2	9	0.2216390150037012	0.41229749388315584	0.9895379250217959	53115.0	7959.0	9073.0	1487.0	769.0	10777.0	1475.0	852.0	2610.0	7887.0	906.0	1229.0	802.0	938.0	121.0
1	9	2	-20.74171782076299	1.0	0.5026572187776794	53115.0	9073.0	7959.0	1487.0	769.0	10777.0	2610.0	1229.0	1475.0	7887.0	802.0	852.0	906.0	938.0	121.0
2	1	9	-0.21929569502128324	0.5867901041123985	1.0108010801080107	53115.0	7959.0	10777.0	1475.0	852.0	9073.0	1487.0	769.0	2610.0	7887.0	906.0	1229.0	938.0	802.0	121.0
1	3	4	0.5174683751383473	0.30241460916721574	0.0006477882657782714	60375.0	556.0	499.0	10887.0	86.0	12868.0	88.0	78.0	95.0	11229.0	47.0	82.0	66.0	3028.0	16.0
1	4	3	-99999.9	1.0	-0.0006490496059341678	60375.0	499.0	556.0	10887.0	86.0	12868.0	95.0	82.0	88.0	11229.0	66.0	78.0	47.0	3028.0	16.0
3	1	4	-797.788386356149	1.0	0.49983789541938767	60375.0	556.0	12868.0	88.0	78.0	499.0	10887.0	86.0	95.0	11229.0	47.0	82.0	3028.0	66.0	16.0
1	3	5	-99999.9	1.0	-0.006229036895064687	57159.0	3772.0	3912.0	7006.0	554.0	11878.0	706.0	450.0	667.0	10323.0	381.0	453.0	440.0	2193.0	106.0
1	5	3	1.0555267517294766	0.14559227086266213	0.006114769520225776	57159.0	3912.0	3772.0	7006.0	554.0	11878.0	667.0	453.0	706.0	10323.0	440.0	450.0	381.0	2193.0	106.0
3	1	5	-170.50816758706904	1.0	0.501542843579397	57159.0	3772.0	11878.0	706.0	450.0	3912.0	7006.0	554.0	667.0	10323.0	381.0	453.0	2193.0	440.0	106.0
1	3	6	-99999.9	1.0	-0.002197457228064668	57170.0	3761.0	3854.0	7081.0	537.0	11883.0	696.0	455.0	682.0	10307.0	382.0	460.0	419.0	2206.0	107.0
1	6	3	0.3775309569762929	0.35288958926926617	0.0021830656479026973	57170.0	3854.0	3761.0	7081.0	537.0	11883.0	682.0	460.0	696.0	10307.0	419.0	455.0	382.0	2206.0	107.0
3	1	6	-172.1810828781159	1.0	0.5005475594493116	57170.0	3761.0	11883.0	696.0	455.0	3854.0	7081.0	537.0	682.0	10307.0	382.0	460.0	2206.0	419.0	107.0
1	3	7	0.4703821033900188	0.3190410385929121	0.0050810549237841765	55402.0	5529.0	5624.0	5103.0	745.0	11438.0	991.0	605.0	1012.0	9808.0	551.0	648.0	589.0	1819.0	136.0
1	7	3	-99999.9	1.0	-0.00515970515970516	55402.0	5624.0	5529.0	5103.0	745.0	11438.0	1012.0	648.0	991.0	9808.0	589.0	605.0	551.0	1819.0	136.0
3	1	7	-91.63491356993173	1.0	0.4987199804949409	55402.0	5529.0	11438.0	991.0	605.0	5624.0	5103.0	745.0	1012.0	9808.0	551.0	648.0	1819.0	589.0	136.0
1	3	8	0.022676741577260028	0.4909540200164536	0.00023792529145848202	55418.0	5513.0	5573.0	5174.0	725.0	11419.0	972.0	643.0	973.0	9817.0	581.0	652.0	588.0	1831.0	121.0
1	8	3	-99999.9	1.0	-0.0002380952380952381	55418.0	5573.0	5513.0	5174.0	725.0	11419.0	973.0	652.0	972.0	9817.0	588.0	643.0	581.0	1831.0	121.0
