P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-0.11684135319405935	0.5465071587729602	1.006183745583039	48173.0	7631.0	8987.0	1780.0	872.0	14018.0	1787.0	1262.0	2926.0	7506.0	939.0	1760.0	877.0	1285.0	197.0
1	3	2	-19.128598680055834	1.0	0.4984682713347921	48173.0	8987.0	7631.0	1780.0	872.0	14018.0	2926.0	1760.0	1787.0	7506.0	877.0	1262.0	939.0	1285.0	197.0
2	1	3	0.11755942999156452	0.4532083313273214	0.9939288811795317	48173.0	7631.0	14018.0	1787.0	1262.0	8987.0	1780.0	872.0	2926.0	7506.0	939.0	1760.0	1285.0	877.0	197.0
1	2	4	0.3861695932575208	0.3496855904183236	0.996523082866525	51190.0	4614.0	10018.0	1099.0	522.0	15239.0	1081.0	747.0	6240.0	4411.0	720.0	2679.0	532.0	747.0	161.0
1	4	2	-110.29432660760551	1.0	0.5008737864077669	51190.0	10018.0	4614.0	1099.0	522.0	15239.0	6240.0	2679.0	1081.0	4411.0	532.0	747.0	720.0	747.0	161.0
2	1	4	-0.38482222890810514	0.6498153804540021	1.0035135662697638	51190.0	4614.0	15239.0	1081.0	747.0	10018.0	1099.0	522.0	6240.0	4411.0	720.0	2679.0	747.0	532.0	161.0
1	2	5	2.15967024215215	0.015399048571699603	0.9853580048270314	52036.0	3768.0	10233.0	945.0	461.0	15560.0	854.0	653.0	6978.0	3779.0	614.0	2863.0	456.0	655.0	145.0
1	5	2	-143.17901726268053	1.0	0.503742699679197	52036.0	10233.0	3768.0	945.0	461.0	15560.0	6978.0	2863.0	854.0	3779.0	456.0	653.0	614.0	655.0	145.0
2	1	5	-2.1275784733677208	0.9833140348662606	1.0153147088522383	52036.0	3768.0	15560.0	854.0	653.0	10233.0	945.0	461.0	6978.0	3779.0	614.0	2863.0	655.0	456.0	145.0
1	2	6	0.49620618608834655	0.3098744740653874	0.9965680666775617	52162.0	3642.0	10306.0	909.0	424.0	15540.0	888.0	639.0	6986.0	3781.0	604.0	2878.0	463.0	643.0	135.0
1	6	2	-143.59261870756575	1.0	0.5008624229979466	52162.0	10306.0	3642.0	909.0	424.0	15540.0	6986.0	2878.0	888.0	3781.0	463.0	639.0	604.0	643.0	135.0
2	1	6	-0.4944973750178554	0.6895225186139494	1.0034676354029062	52162.0	3642.0	15540.0	888.0	639.0	10306.0	909.0	424.0	6986.0	3781.0	604.0	2878.0	643.0	463.0	135.0
1	2	7	0.14235877136515607	0.4433982891860119	0.9990218454515813	52071.0	3733.0	10308.0	892.0	439.0	15549.0	886.0	632.0	7014.0	3757.0	600.0	2865.0	471.0	650.0	133.0
1	7	2	-145.2533997162494	1.0	0.5002448979591837	52071.0	10308.0	3733.0	892.0	439.0	15549.0	7014.0	2865.0	886.0	3757.0	471.0	632.0	600.0	650.0	133.0
