P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	2.4612780695624634	0.0069221576123581485	0.8376777251184834	48713.0	8526.0	9494.0	1876.0	1020.0	11541.0	1739.0	1228.0	2446.0	8547.0	1047.0	1419.0	998.0	1238.0	168.0
1	3	2	-10.240354012048215	1.0	0.5536413469068129	48713.0	9494.0	8526.0	1876.0	1020.0	11541.0	2446.0	1419.0	1739.0	8547.0	998.0	1228.0	1047.0	1238.0	168.0
2	1	3	-1.9843401692370641	0.9763911037397481	1.3163972286374135	48713.0	8526.0	11541.0	1739.0	1228.0	9494.0	1876.0	1020.0	2446.0	8547.0	1047.0	1419.0	1238.0	998.0	168.0
1	2	4	1.2638787826826967	0.10313683793794126	0.9038718291054739	48542.0	8697.0	9524.0	1821.0	1045.0	11526.0	1749.0	1233.0	2426.0	8558.0	1056.0	1376.0	1028.0	1255.0	164.0
1	4	2	-10.620092548930966	1.0	0.5280811232449298	48542.0	9524.0	8697.0	1821.0	1045.0	11526.0	2426.0	1376.0	1749.0	8558.0	1028.0	1233.0	1056.0	1255.0	164.0
2	1	4	-1.1294633139188055	0.8706487294422003	1.1350844277673546	48542.0	8697.0	11526.0	1749.0	1233.0	9524.0	1821.0	1045.0	2426.0	8558.0	1056.0	1376.0	1255.0	1028.0	164.0
1	2	5	2.7447972824056843	0.003027469227260049	0.8176400476758046	48538.0	8701.0	9441.0	1919.0	1030.0	11527.0	1766.0	1215.0	2452.0	8525.0	1063.0	1430.0	1027.0	1211.0	155.0
1	5	2	-9.561940859622418	1.0	0.5627563576702215	48538.0	9441.0	8701.0	1919.0	1030.0	11527.0	2452.0	1430.0	1766.0	8525.0	1027.0	1215.0	1063.0	1211.0	155.0
2	1	5	-2.1326194628603936	0.9835220807993823	1.4026315789473685	48538.0	8701.0	11527.0	1766.0	1215.0	9441.0	1919.0	1030.0	2452.0	8525.0	1063.0	1430.0	1211.0	1027.0	155.0
1	2	6	1.3441207417396275	0.08945473670140491	0.888728323699422	48668.0	8571.0	9509.0	1871.0	1010.0	11474.0	1794.0	1240.0	2409.0	8550.0	1081.0	1410.0	1041.0	1210.0	162.0
1	6	2	-9.391389078648313	1.0	0.5333911535125759	48668.0	9509.0	8571.0	1871.0	1010.0	11474.0	2409.0	1410.0	1794.0	8550.0	1041.0	1240.0	1081.0	1210.0	162.0
2	1	6	-1.1758324537494629	0.8801690211320877	1.1670281995661604	48668.0	8571.0	11474.0	1794.0	1240.0	9509.0	1871.0	1010.0	2409.0	8550.0	1081.0	1410.0	1210.0	1041.0	162.0
