P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-0.15220389936730253	0.5604869560140151	1.0305810397553516	44831.0	8498.0	8955.0	2089.0	1087.0	14034.0	2099.0	1550.0	2436.0	8582.0	1102.0	1721.0	1118.0	1669.0	229.0
1	3	2	-5.281475308045425	0.9999999357946672	0.4926900584795322	44831.0	8955.0	8498.0	2089.0	1087.0	14034.0	2436.0	1721.0	2099.0	8582.0	1118.0	1550.0	1102.0	1669.0	229.0
2	1	3	0.1567203355503085	0.43773261854834467	0.9719887955182073	44831.0	8498.0	14034.0	2099.0	1550.0	8955.0	2089.0	1087.0	2436.0	8582.0	1102.0	1721.0	1669.0	1118.0	229.0
1	2	4	-1.0300496570046767	0.8485066308574793	1.4202127659574468	44653.0	8676.0	8935.0	2067.0	1129.0	13918.0	2146.0	1619.0	2413.0	8594.0	1113.0	1742.0	1115.0	1622.0	258.0
1	4	2	-4.5113567256154266	0.9999967762779713	0.4355628058727569	44653.0	8935.0	8676.0	2067.0	1129.0	13918.0	2413.0	1742.0	2146.0	8594.0	1115.0	1619.0	1113.0	1622.0	258.0
2	1	4	1.334820903833775	0.09096754994019662	0.8141176470588235	44653.0	8676.0	13918.0	2146.0	1619.0	8935.0	2067.0	1129.0	2413.0	8594.0	1113.0	1742.0	1622.0	1115.0	258.0
1	2	5	-0.5117945414575455	0.695602602229561	1.152542372881356	44615.0	8714.0	8895.0	2129.0	1107.0	13924.0	2165.0	1594.0	2437.0	8562.0	1121.0	1783.0	1114.0	1591.0	249.0
1	5	2	-4.3786866324700835	0.9999940254325325	0.4689655172413793	44615.0	8895.0	8714.0	2129.0	1107.0	13924.0	2437.0	1783.0	2165.0	8562.0	1114.0	1594.0	1121.0	1591.0	249.0
2	1	5	0.5795320542975154	0.28111507209002706	0.8953488372093024	44615.0	8714.0	13924.0	2165.0	1594.0	8895.0	2129.0	1107.0	2437.0	8562.0	1121.0	1783.0	1591.0	1114.0	249.0
1	2	6	-1.385495619557358	0.9170494571448378	2.5058823529411764	44714.0	8615.0	8976.0	2060.0	1095.0	13891.0	2188.0	1604.0	2401.0	8601.0	1118.0	1736.0	1133.0	1604.0	264.0
