P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	1.7374920773770162	0.04115013667796774	0.9300411522633745	47346.0	8483.0	10082.0	1895.0	1112.0	11121.0	1793.0	1196.0	3149.0	8479.0	1217.0	1615.0	1076.0	1218.0	218.0
1	3	2	-21.360932010105678	1.0	0.5195402298850575	47346.0	10082.0	8483.0	1895.0	1112.0	11121.0	3149.0	1615.0	1793.0	8479.0	1076.0	1196.0	1217.0	1218.0	218.0
2	1	3	-1.6067957706716653	0.9459504143003813	1.0885416666666667	47346.0	8483.0	11121.0	1793.0	1196.0	10082.0	1895.0	1112.0	3149.0	8479.0	1217.0	1615.0	1218.0	1076.0	218.0
1	2	4	1.287625881407109	0.09893818116931519	0.9462517680339463	47366.0	8463.0	10104.0	1874.0	1111.0	11103.0	1798.0	1209.0	3136.0	8482.0	1227.0	1603.0	1076.0	1227.0	221.0
1	4	2	-21.381366609681198	1.0	0.5146153846153846	47366.0	10104.0	8463.0	1874.0	1111.0	11103.0	3136.0	1603.0	1798.0	8482.0	1076.0	1209.0	1227.0	1227.0	221.0
2	1	4	-1.2144871915812943	0.8877190646535873	1.0640809443507588	47366.0	8463.0	11103.0	1798.0	1209.0	10104.0	1874.0	1111.0	3136.0	8482.0	1227.0	1603.0	1227.0	1076.0	221.0
1	2	5	2.0153583190747417	0.021933490547594525	0.9173669467787114	47287.0	8542.0	10064.0	1915.0	1110.0	11105.0	1797.0	1208.0	3107.0	8556.0	1182.0	1643.0	1090.0	1189.0	205.0
1	5	2	-20.35853488421264	1.0	0.5235811350919265	47287.0	10064.0	8542.0	1915.0	1110.0	11105.0	3107.0	1643.0	1797.0	8556.0	1090.0	1208.0	1182.0	1189.0	205.0
2	1	5	-1.8338222262115207	0.9666598643844543	1.1098696461824953	47287.0	8542.0	11105.0	1797.0	1208.0	10064.0	1915.0	1110.0	3107.0	8556.0	1182.0	1643.0	1189.0	1090.0	205.0
1	2	6	-0.26246235320271794	0.6035174370440954	1.0124707716289945	47409.0	8420.0	10154.0	1827.0	1108.0	11048.0	1843.0	1219.0	3142.0	8569.0	1134.0	1595.0	1116.0	1188.0	228.0
